timestamp;resource;state
01-06-2023 10:13:11.602;cell2;idle
01-06-2023 10:13:11.602;cell2;busy
01-06-2023 10:15:38.767;agv1;idle
01-06-2023 10:15:38.767;agv1;busy
01-06-2023 10:18:00.563;agv2;idle
01-06-2023 10:18:00.563;agv2;busy
01-06-2023 10:18:48.377;cell1;idle
01-06-2023 10:18:48.377;cell1;busy
01-06-2023 10:20:20.622;agv1;idle
01-06-2023 10:20:20.622;agv1;busy
01-06-2023 10:21:44.208;cell2;idle
01-06-2023 10:21:44.208;cell2;busy
01-06-2023 10:25:09.597;agv1;idle
01-06-2023 10:25:09.597;agv1;busy
01-06-2023 10:26:00.719;cell1;idle
01-06-2023 10:26:00.719;cell1;busy
01-06-2023 10:27:30.685;agv2;idle
01-06-2023 10:27:30.685;agv2;busy
01-06-2023 10:29:34.985;cell2;idle
01-06-2023 10:29:34.985;cell2;busy
01-06-2023 10:30:15.103;agv1;idle
01-06-2023 10:30:15.103;agv1;busy
01-06-2023 10:32:11.054;cell1;idle
01-06-2023 10:32:11.054;cell1;busy
01-06-2023 10:33:17.855;agv1;idle
01-06-2023 10:33:17.855;agv1;busy
01-06-2023 10:36:15.832;agv2;idle
01-06-2023 10:36:15.832;agv2;busy
01-06-2023 10:36:40.915;agv1;idle
01-06-2023 10:36:40.915;agv1;busy
01-06-2023 10:39:00.716;cell1;idle
01-06-2023 10:39:00.716;cell1;busy
01-06-2023 10:41:16.291;cell2;idle
01-06-2023 10:41:16.291;cell2;busy
01-06-2023 10:41:47.290;agv1;idle
01-06-2023 10:41:47.290;agv1;busy
01-06-2023 10:44:11.511;agv1;idle
01-06-2023 10:44:11.511;agv1;busy
01-06-2023 10:47:06.529;cell1;idle
01-06-2023 10:47:06.529;cell1;failure
01-06-2023 10:49:09.136;agv2;idle
01-06-2023 10:49:09.136;agv2;failure
01-06-2023 10:49:35.370;cell2;idle
01-06-2023 10:49:35.370;cell2;busy
01-06-2023 10:58:33.954;cell2;idle
01-06-2023 10:58:33.954;cell2;busy
01-06-2023 11:07:37.920;cell2;idle
01-06-2023 11:07:37.920;cell2;busy
01-06-2023 11:14:39.999;cell2;idle
01-06-2023 11:14:39.999;cell2;busy
01-06-2023 11:23:50.447;cell2;idle
01-06-2023 11:23:50.447;cell2;busy
01-06-2023 11:29:53.979;cell2;idle
01-06-2023 11:29:53.979;cell2;failure
01-06-2023 11:35:11.223;cell1;repaired
01-06-2023 11:35:11.223;cell1;busy
01-06-2023 11:39:39.950;agv1;idle
01-06-2023 11:39:39.950;agv1;failure
01-06-2023 11:43:35.174;cell1;idle
01-06-2023 11:43:35.174;cell1;busy
01-06-2023 11:50:32.287;cell1;idle
01-06-2023 11:50:32.287;cell1;busy
01-06-2023 11:57:51.523;cell1;idle
01-06-2023 11:57:51.523;cell1;busy
01-06-2023 12:03:58.273;cell1;idle
01-06-2023 12:03:58.273;cell1;busy
01-06-2023 12:10:13.874;cell1;idle
01-06-2023 12:10:13.874;cell1;busy
01-06-2023 12:15:44.535;cell1;idle
01-06-2023 12:40:59.239;cell2;repaired
01-06-2023 12:51:10.232;agv2;repaired
01-06-2023 12:51:10.232;agv2;busy
01-06-2023 12:56:23.816;agv2;idle
01-06-2023 12:56:23.816;cell2;busy
01-06-2023 12:56:23.816;agv2;busy
01-06-2023 12:58:33.402;cell1;failure
01-06-2023 13:02:04.846;agv2;idle
01-06-2023 13:02:04.846;agv2;busy
01-06-2023 13:06:34.145;cell2;idle
01-06-2023 13:06:34.145;cell2;busy
01-06-2023 13:07:30.019;agv2;idle
01-06-2023 13:07:30.019;agv2;busy
01-06-2023 13:13:54.607;cell2;idle
01-06-2023 13:13:54.607;cell2;busy
01-06-2023 13:14:19.336;agv2;idle
01-06-2023 13:14:19.336;agv2;busy
01-06-2023 13:19:59.481;agv2;idle
01-06-2023 13:19:59.481;agv2;busy
01-06-2023 13:21:26.065;cell2;idle
01-06-2023 13:21:26.065;cell2;busy
01-06-2023 13:25:46.324;agv2;idle
01-06-2023 13:25:46.324;agv2;busy
01-06-2023 13:30:05.471;cell2;idle
01-06-2023 13:30:05.471;cell2;busy
01-06-2023 13:30:30.532;agv2;idle
01-06-2023 13:30:30.532;agv2;busy
01-06-2023 13:36:35.932;agv2;idle
01-06-2023 13:36:35.932;agv2;busy
01-06-2023 13:39:19.839;cell2;idle
01-06-2023 13:39:19.839;cell2;busy
01-06-2023 13:44:45.753;agv2;idle
01-06-2023 13:44:45.753;agv2;busy
01-06-2023 13:46:59.728;cell2;idle
01-06-2023 13:46:59.728;cell2;busy
01-06-2023 13:49:52.475;agv2;idle
01-06-2023 13:49:52.475;agv2;busy
01-06-2023 13:53:24.451;cell2;idle
01-06-2023 13:53:24.451;cell2;busy
01-06-2023 13:56:52.813;agv2;idle
01-06-2023 13:56:52.813;agv2;busy
01-06-2023 14:00:48.629;cell1;repaired
01-06-2023 14:00:51.630;cell2;idle
01-06-2023 14:00:51.630;cell2;failure
01-06-2023 14:03:38.122;agv2;idle
01-06-2023 14:03:38.122;agv2;busy
01-06-2023 14:09:22.671;agv1;repaired
01-06-2023 14:09:22.671;agv1;busy
01-06-2023 14:09:51.819;agv2;idle
01-06-2023 14:09:51.819;agv2;busy
01-06-2023 14:13:59.019;agv1;idle
01-06-2023 14:13:59.019;cell1;busy
01-06-2023 14:13:59.019;agv1;busy
01-06-2023 14:15:54.577;agv1;idle
01-06-2023 14:15:54.577;agv1;busy
01-06-2023 14:19:54.332;cell1;idle
01-06-2023 14:19:54.332;cell1;busy
01-06-2023 14:21:49.860;agv1;idle
01-06-2023 14:21:49.860;agv1;busy
01-06-2023 14:25:15.354;agv1;idle
01-06-2023 14:25:15.354;agv1;busy
01-06-2023 14:27:51.782;cell1;idle
01-06-2023 14:27:51.782;cell1;busy
01-06-2023 14:29:33.533;agv1;idle
01-06-2023 14:29:33.533;agv1;busy
01-06-2023 14:33:19.402;agv1;idle
01-06-2023 14:33:19.402;agv1;busy
01-06-2023 14:35:05.639;cell1;idle
01-06-2023 14:35:05.639;cell1;busy
01-06-2023 14:38:44.620;agv1;idle
01-06-2023 14:38:44.620;agv1;busy
01-06-2023 14:42:33.960;cell1;idle
01-06-2023 14:42:33.960;cell1;busy
01-06-2023 14:42:54.017;agv1;idle
01-06-2023 14:42:54.017;agv1;busy
01-06-2023 14:48:10.499;agv1;idle
01-06-2023 14:48:10.499;agv1;busy
01-06-2023 14:49:37.740;cell1;idle
01-06-2023 14:49:37.740;cell1;busy
01-06-2023 14:52:36.553;agv1;idle
01-06-2023 14:52:36.553;agv1;busy
01-06-2023 14:57:20.997;agv1;idle
01-06-2023 14:57:20.997;agv1;busy
01-06-2023 14:57:51.520;cell1;idle
01-06-2023 14:57:51.520;cell1;busy
01-06-2023 14:57:58.030;cell2;repaired
01-06-2023 14:57:58.030;cell2;busy
01-06-2023 15:01:07.127;agv1;idle
01-06-2023 15:01:07.127;agv1;busy
01-06-2023 15:02:31.346;agv2;idle
01-06-2023 15:02:31.346;agv2;failure
01-06-2023 15:05:01.230;cell1;idle
01-06-2023 15:05:01.230;cell1;busy
01-06-2023 15:06:53.322;cell2;idle
01-06-2023 15:06:53.322;cell2;busy
01-06-2023 15:08:37.188;agv1;idle
01-06-2023 15:08:37.188;agv1;busy
01-06-2023 15:11:03.698;cell1;idle
01-06-2023 15:11:03.698;cell1;busy
01-06-2023 15:15:24.165;agv1;idle
01-06-2023 15:15:24.165;agv1;busy
01-06-2023 15:15:41.606;cell2;idle
01-06-2023 15:15:41.606;cell2;busy
01-06-2023 15:19:30.730;cell1;idle
01-06-2023 15:19:30.730;cell1;busy
01-06-2023 15:22:39.868;agv1;idle
01-06-2023 15:22:39.868;agv1;busy
01-06-2023 15:25:55.748;cell2;idle
01-06-2023 15:25:55.748;cell2;busy
01-06-2023 15:27:12.876;cell1;idle
01-06-2023 15:27:12.876;cell1;failure
01-06-2023 15:34:59.355;cell2;idle
01-06-2023 15:34:59.355;cell2;busy
01-06-2023 15:42:27.187;cell2;idle
01-06-2023 15:42:27.187;cell2;busy
01-06-2023 15:51:54.501;cell2;idle
01-06-2023 16:16:28.075;cell1;repaired
01-06-2023 16:16:28.075;cell1;busy
01-06-2023 16:20:02.589;agv1;idle
01-06-2023 16:20:02.589;agv1;failure
01-06-2023 16:20:54.216;cell2;failure
01-06-2023 16:23:42.593;cell1;idle
01-06-2023 16:23:42.593;cell1;busy
01-06-2023 16:30:06.080;cell1;idle
01-06-2023 16:30:06.080;cell1;busy
01-06-2023 16:37:55.857;cell1;idle
01-06-2023 16:37:55.857;cell1;busy
01-06-2023 16:46:36.932;cell1;idle
01-06-2023 16:46:36.932;cell1;busy
01-06-2023 16:53:09.901;cell1;idle
01-06-2023 16:53:09.901;cell1;busy
01-06-2023 17:00:22.089;cell1;idle
01-06-2023 17:09:10.089;cell2;repaired
01-06-2023 17:51:34.455;agv2;repaired
01-06-2023 17:51:34.455;agv2;busy
01-06-2023 17:52:31.945;cell1;failure
01-06-2023 17:57:37.420;agv2;idle
01-06-2023 17:57:37.420;cell2;busy
01-06-2023 17:57:37.420;agv2;busy
01-06-2023 18:05:07.286;agv2;idle
01-06-2023 18:05:07.286;agv2;busy
