timestamp;resource;state
06-06-2023 16:34:12.717;cell1;busy
06-06-2023 16:37:44.289;agv1;idle
06-06-2023 16:37:44.289;agv1;busy
06-06-2023 16:41:36.699;agv1;idle
06-06-2023 16:41:36.699;agv1;busy
06-06-2023 16:42:24.264;cell1;idle
06-06-2023 16:42:24.264;cell1;failure
06-06-2023 16:46:22.079;agv1;idle
06-06-2023 16:46:22.079;agv1;busy
06-06-2023 16:48:11.245;agv1;idle
06-06-2023 16:48:11.245;agv1;busy
06-06-2023 16:53:41.229;agv2;repaired
06-06-2023 16:53:41.229;agv2;busy
06-06-2023 16:59:10.182;agv2;idle
06-06-2023 16:59:10.182;cell2;busy
06-06-2023 16:59:10.182;agv2;busy
06-06-2023 17:05:12.539;agv2;idle
06-06-2023 17:05:12.539;agv2;busy
06-06-2023 17:07:13.816;cell2;idle
06-06-2023 17:07:13.816;cell2;failure
06-06-2023 17:11:34.815;agv2;idle
06-06-2023 17:11:34.815;agv2;busy
06-06-2023 17:18:43.151;agv2;idle
06-06-2023 17:18:43.151;agv2;busy
06-06-2023 17:26:13.484;agv2;idle
06-06-2023 17:26:13.484;agv2;busy
06-06-2023 17:32:09.230;agv2;idle
06-06-2023 17:32:09.230;agv2;busy
06-06-2023 17:38:14.806;cell1;repaired
06-06-2023 17:38:14.806;cell1;busy
06-06-2023 17:42:06.616;agv1;idle
06-06-2023 17:42:06.616;agv1;failure
06-06-2023 17:44:51.839;cell1;idle
06-06-2023 17:44:51.839;cell1;busy
06-06-2023 17:51:06.256;cell1;idle
06-06-2023 17:51:06.256;cell1;busy
06-06-2023 17:58:42.884;cell1;idle
06-06-2023 17:58:42.884;cell1;busy
06-06-2023 18:04:48.531;cell1;idle
06-06-2023 18:04:48.531;cell1;busy
06-06-2023 18:06:59.410;cell2;repaired
06-06-2023 18:06:59.410;cell2;busy
06-06-2023 18:10:32.269;cell1;idle
06-06-2023 18:10:32.269;cell1;busy
06-06-2023 18:13:46.740;agv2;idle
06-06-2023 18:13:46.740;agv2;busy
06-06-2023 18:14:21.947;cell2;idle
06-06-2023 18:14:21.947;cell2;busy
06-06-2023 18:17:01.971;cell1;idle
06-06-2023 18:19:12.623;agv2;idle
06-06-2023 18:19:12.623;agv2;busy
06-06-2023 18:23:20.339;cell2;idle
06-06-2023 18:23:20.339;cell2;busy
06-06-2023 18:29:37.832;cell2;idle
06-06-2023 18:29:37.832;cell2;busy
06-06-2023 18:30:44.259;agv2;idle
06-06-2023 18:30:44.259;agv2;busy
06-06-2023 18:36:05.294;agv2;idle
06-06-2023 18:36:05.294;agv2;busy
06-06-2023 18:37:50.876;cell2;idle
06-06-2023 18:37:50.876;cell2;busy
06-06-2023 18:44:31.924;agv2;idle
06-06-2023 18:44:31.924;agv2;failure
06-06-2023 18:45:57.967;cell2;idle
06-06-2023 18:45:57.967;cell2;busy
06-06-2023 18:54:46.210;cell2;idle
06-06-2023 18:54:46.210;cell2;busy
06-06-2023 19:03:09.750;cell2;idle
06-06-2023 19:03:09.750;cell2;busy
06-06-2023 19:04:26.877;cell1;failure
06-06-2023 19:11:53.109;cell2;idle
06-06-2023 19:11:53.109;cell2;busy
06-06-2023 19:15:24.343;agv1;repaired
06-06-2023 19:15:24.343;agv1;busy
06-06-2023 19:18:52.333;cell2;idle
06-06-2023 19:18:52.333;cell2;busy
06-06-2023 19:19:36.338;agv1;idle
06-06-2023 19:19:36.338;agv1;busy
06-06-2023 19:22:55.943;agv1;idle
06-06-2023 19:22:55.943;agv1;busy
06-06-2023 19:26:06.669;cell2;idle
06-06-2023 19:26:06.669;cell2;failure
06-06-2023 19:27:20.462;agv1;idle
06-06-2023 19:27:20.462;agv1;busy
06-06-2023 19:31:36.855;agv1;idle
06-06-2023 19:31:36.855;agv1;busy
06-06-2023 19:35:38.405;agv1;idle
06-06-2023 19:35:38.405;agv1;busy
06-06-2023 20:05:02.749;cell1;repaired
06-06-2023 20:05:02.749;cell1;busy
06-06-2023 20:09:38.852;agv1;idle
06-06-2023 20:09:38.852;agv1;busy
06-06-2023 20:10:35.538;cell1;idle
06-06-2023 20:10:35.538;cell1;busy
06-06-2023 20:15:54.607;agv1;idle
06-06-2023 20:15:54.607;agv1;busy
06-06-2023 20:17:45.833;cell1;idle
06-06-2023 20:17:45.833;cell1;busy
06-06-2023 20:21:42.664;agv1;idle
06-06-2023 20:21:42.664;agv1;busy
06-06-2023 20:23:43.752;cell2;repaired
06-06-2023 20:24:14.305;cell1;idle
06-06-2023 20:24:14.305;cell1;busy
06-06-2023 20:29:03.813;agv1;idle
06-06-2023 20:29:03.813;agv1;busy
06-06-2023 20:31:18.559;cell1;idle
06-06-2023 20:31:18.559;cell1;busy
06-06-2023 20:35:59.257;agv1;idle
06-06-2023 20:35:59.257;agv1;busy
06-06-2023 20:37:12.987;cell1;idle
06-06-2023 20:37:12.987;cell1;busy
06-06-2023 20:40:50.461;agv1;idle
06-06-2023 20:40:50.461;agv1;busy
06-06-2023 20:44:26.062;cell1;idle
06-06-2023 20:44:26.062;cell1;busy
06-06-2023 20:48:38.749;agv1;idle
06-06-2023 20:48:38.749;agv1;busy
06-06-2023 20:52:42.295;cell1;idle
06-06-2023 20:52:42.295;cell1;busy
06-06-2023 20:56:02.356;agv1;idle
06-06-2023 20:56:02.356;agv1;busy
06-06-2023 20:58:09.312;cell1;idle
06-06-2023 20:58:09.312;cell1;busy
06-06-2023 21:01:32.783;agv1;idle
06-06-2023 21:01:32.783;agv1;failure
06-06-2023 21:05:51.286;agv2;repaired
06-06-2023 21:05:51.286;agv2;busy
06-06-2023 21:06:06.302;cell1;idle
06-06-2023 21:06:06.302;cell1;busy
06-06-2023 21:11:59.544;agv2;idle
06-06-2023 21:11:59.544;cell2;busy
06-06-2023 21:11:59.544;agv2;busy
06-06-2023 21:12:25.764;cell1;idle
06-06-2023 21:12:25.764;cell1;busy
06-06-2023 21:16:23.412;agv2;idle
06-06-2023 21:16:23.412;agv2;busy
06-06-2023 21:19:29.811;cell1;idle
06-06-2023 21:19:29.811;cell1;busy
06-06-2023 21:19:58.787;cell2;idle
06-06-2023 21:19:58.787;cell2;busy
06-06-2023 21:22:23.915;agv2;idle
06-06-2023 21:22:23.915;agv2;busy
06-06-2023 21:27:41.569;cell1;idle
06-06-2023 21:27:41.569;cell1;busy
06-06-2023 21:28:30.471;cell2;idle
06-06-2023 21:28:30.471;cell2;busy
06-06-2023 21:28:55.374;agv2;idle
06-06-2023 21:28:55.374;agv2;busy
06-06-2023 21:35:07.187;agv2;idle
06-06-2023 21:35:07.187;agv2;busy
06-06-2023 21:35:08.956;cell1;idle
06-06-2023 21:35:08.956;cell1;busy
06-06-2023 21:37:29.780;cell2;idle
06-06-2023 21:37:29.780;cell2;failure
06-06-2023 21:40:52.711;agv2;idle
06-06-2023 21:40:52.711;agv2;busy
06-06-2023 21:42:04.484;cell1;idle
06-06-2023 21:42:04.484;cell1;failure
06-06-2023 21:46:18.812;agv2;idle
06-06-2023 21:46:18.812;agv2;busy
06-06-2023 21:52:53.772;agv2;idle
06-06-2023 21:52:53.772;agv2;busy
06-06-2023 22:30:04.709;cell1;repaired
06-06-2023 22:32:07.862;cell2;repaired
06-06-2023 22:32:07.862;cell2;busy
06-06-2023 22:38:02.741;agv2;idle
06-06-2023 22:38:02.741;agv2;busy
06-06-2023 22:41:27.543;cell2;idle
06-06-2023 22:41:27.543;cell2;busy
06-06-2023 22:45:42.306;agv2;idle
06-06-2023 22:45:42.306;agv2;failure
06-06-2023 22:49:43.155;cell2;idle
06-06-2023 22:49:43.155;cell2;busy
06-06-2023 22:58:36.994;cell2;idle
06-06-2023 22:58:36.994;cell2;busy
06-06-2023 23:05:56.998;cell2;idle
06-06-2023 23:05:56.998;cell2;busy
06-06-2023 23:14:00.772;cell2;idle
06-06-2023 23:14:00.772;cell2;busy
06-06-2023 23:21:54.058;cell2;idle
06-06-2023 23:21:54.058;cell2;busy
06-06-2023 23:28:18.957;cell2;idle
06-06-2023 23:31:47.548;agv1;repaired
06-06-2023 23:31:47.548;agv1;busy
06-06-2023 23:34:00.582;agv1;idle
06-06-2023 23:34:00.582;cell1;busy
06-06-2023 23:34:00.582;agv1;busy
06-06-2023 23:37:17.095;agv1;idle
06-06-2023 23:37:17.095;agv1;busy
06-06-2023 23:41:22.845;agv1;idle
06-06-2023 23:41:22.845;agv1;busy
06-06-2023 23:41:33.984;cell1;idle
06-06-2023 23:41:33.984;cell1;busy
06-06-2023 23:44:04.346;agv1;idle
06-06-2023 23:44:04.346;agv1;busy
06-06-2023 23:47:07.705;agv1;idle
06-06-2023 23:47:07.705;agv1;busy
06-06-2023 23:48:13.776;cell1;idle
06-06-2023 23:48:13.776;cell1;busy
06-06-2023 23:50:25.529;agv1;idle
06-06-2023 23:50:25.529;agv1;busy
06-06-2023 23:51:57.183;cell2;failure
06-06-2023 23:54:58.628;agv1;idle
06-06-2023 23:54:58.628;agv1;busy
06-06-2023 23:55:32.330;cell1;idle
06-06-2023 23:55:32.330;cell1;busy
06-06-2023 23:57:37.132;agv1;idle
06-06-2023 23:57:37.132;agv1;busy
07-06-2023 00:00:29.364;agv1;idle
07-06-2023 00:00:29.364;agv1;busy
07-06-2023 00:02:26.612;cell1;idle
07-06-2023 00:02:26.612;cell1;failure
07-06-2023 00:36:39.690;cell2;repaired
07-06-2023 00:55:38.221;cell1;repaired
07-06-2023 00:55:38.221;cell1;busy
07-06-2023 00:58:26.749;agv1;idle
07-06-2023 00:58:26.749;agv1;busy
07-06-2023 01:00:39.547;cell1;idle
07-06-2023 01:00:39.547;cell1;busy
07-06-2023 01:02:29.185;agv1;idle
07-06-2023 01:02:29.185;agv1;busy
07-06-2023 01:08:36.791;cell1;idle
07-06-2023 01:08:36.791;cell1;busy
07-06-2023 01:11:57.596;agv2;repaired
07-06-2023 01:11:57.596;agv2;busy
07-06-2023 01:13:55.842;agv1;idle
07-06-2023 01:13:55.842;agv1;busy
07-06-2023 01:13:57.627;cell1;idle
07-06-2023 01:13:57.627;cell1;busy
07-06-2023 01:18:10.927;agv1;idle
07-06-2023 01:18:10.927;agv1;failure
07-06-2023 01:18:40.227;agv2;idle
07-06-2023 01:18:40.227;cell2;busy
07-06-2023 01:18:40.227;agv2;busy
07-06-2023 01:20:07.600;cell1;idle
07-06-2023 01:20:07.600;cell1;busy
07-06-2023 01:22:15.823;agv2;idle
07-06-2023 01:22:15.823;agv2;busy
07-06-2023 01:25:34.532;cell2;idle
07-06-2023 01:25:34.532;cell2;busy
07-06-2023 01:27:15.566;cell1;idle
07-06-2023 01:27:15.566;cell1;busy
07-06-2023 01:28:33.886;agv2;idle
07-06-2023 01:28:33.886;agv2;busy
07-06-2023 01:32:40.447;cell2;idle
07-06-2023 01:32:40.447;cell2;busy
07-06-2023 01:33:50.296;cell1;idle
07-06-2023 01:33:50.296;cell1;busy
07-06-2023 01:34:58.283;agv2;idle
07-06-2023 01:34:58.283;agv2;busy
07-06-2023 01:40:10.336;cell2;idle
07-06-2023 01:40:10.336;cell2;busy
07-06-2023 01:41:39.135;cell1;idle
07-06-2023 01:41:39.135;cell1;busy
07-06-2023 01:43:00.964;agv2;idle
07-06-2023 01:43:00.964;agv2;busy
07-06-2023 01:49:16.666;cell2;idle
07-06-2023 01:49:16.666;cell2;busy
07-06-2023 01:49:39.731;agv2;idle
07-06-2023 01:49:39.731;agv2;busy
07-06-2023 01:49:49.947;cell1;idle
07-06-2023 01:49:49.947;cell1;busy
07-06-2023 01:56:08.191;agv2;idle
07-06-2023 01:56:08.191;agv2;busy
07-06-2023 01:56:38.789;cell2;idle
07-06-2023 01:56:38.789;cell2;busy
07-06-2023 01:57:35.619;cell1;idle
07-06-2023 02:02:32.031;agv2;idle
07-06-2023 02:02:32.031;agv2;busy
07-06-2023 02:04:05.100;cell2;idle
07-06-2023 02:04:05.100;cell2;failure
07-06-2023 02:08:31.415;agv2;idle
07-06-2023 02:08:31.415;agv2;busy
07-06-2023 02:13:37.626;agv2;idle
07-06-2023 02:13:37.626;agv2;busy
07-06-2023 02:20:43.164;agv2;idle
07-06-2023 02:20:43.164;agv2;busy
07-06-2023 02:23:53.370;cell1;failure
07-06-2023 02:49:27.222;cell2;repaired
07-06-2023 02:49:27.222;cell2;busy
07-06-2023 02:55:30.190;agv2;idle
07-06-2023 02:55:30.190;agv2;failure
07-06-2023 02:57:03.455;cell2;idle
07-06-2023 02:57:03.455;cell2;busy
07-06-2023 03:04:02.767;cell2;idle
07-06-2023 03:04:02.767;cell2;busy
07-06-2023 03:13:15.726;cell2;idle
07-06-2023 03:13:15.726;cell2;busy
07-06-2023 03:16:13.179;cell1;repaired
07-06-2023 03:21:42.340;cell2;idle
07-06-2023 03:21:42.340;cell2;busy
07-06-2023 03:30:04.236;cell2;idle
07-06-2023 03:30:04.236;cell2;busy
07-06-2023 03:39:04.492;cell2;idle
07-06-2023 03:40:05.351;agv1;repaired
07-06-2023 03:40:05.351;agv1;busy
07-06-2023 03:43:18.115;agv1;idle
07-06-2023 03:43:18.115;cell1;busy
07-06-2023 03:43:18.115;agv1;busy
07-06-2023 03:47:40.262;agv1;idle
07-06-2023 03:47:40.262;agv1;busy
07-06-2023 03:49:52.841;cell1;idle
07-06-2023 03:49:52.841;cell1;busy
07-06-2023 03:50:39.819;agv1;idle
07-06-2023 03:50:39.819;agv1;busy
07-06-2023 03:53:17.569;agv1;idle
07-06-2023 03:53:17.569;agv1;busy
07-06-2023 03:56:15.245;cell1;idle
07-06-2023 03:56:15.245;cell1;busy
07-06-2023 03:57:13.423;agv1;idle
07-06-2023 03:57:13.423;agv1;busy
07-06-2023 04:00:28.921;agv1;idle
07-06-2023 04:00:28.921;agv1;busy
07-06-2023 04:02:56.281;cell1;idle
07-06-2023 04:02:56.281;cell1;busy
07-06-2023 04:03:35.791;agv1;idle
07-06-2023 04:03:35.791;agv1;busy
07-06-2023 04:06:55.529;agv1;idle
07-06-2023 04:06:55.529;agv1;busy
07-06-2023 04:10:27.770;cell2;failure
07-06-2023 04:11:00.961;agv1;idle
07-06-2023 04:11:00.961;agv1;busy
07-06-2023 04:11:01.692;cell1;idle
07-06-2023 04:11:01.692;cell1;busy
07-06-2023 04:14:40.069;agv1;idle
07-06-2023 04:14:40.069;agv1;busy
07-06-2023 04:17:23.405;cell1;idle
07-06-2023 04:17:23.405;cell1;busy
07-06-2023 04:20:27.010;agv1;idle
07-06-2023 04:20:27.010;agv1;busy
07-06-2023 04:23:33.035;cell1;idle
07-06-2023 04:23:33.035;cell1;busy
07-06-2023 04:25:55.743;agv1;idle
07-06-2023 04:25:55.743;agv1;busy
07-06-2023 04:28:52.929;cell1;idle
07-06-2023 04:28:52.929;cell1;busy
07-06-2023 04:32:51.807;agv1;idle
07-06-2023 04:32:51.807;agv1;busy
07-06-2023 04:35:20.938;cell1;idle
07-06-2023 04:35:20.938;cell1;busy
07-06-2023 04:40:30.174;agv1;idle
07-06-2023 04:40:30.174;agv1;busy
07-06-2023 04:41:23.841;cell1;idle
07-06-2023 04:41:23.841;cell1;busy
07-06-2023 04:44:36.713;agv1;idle
07-06-2023 04:44:36.713;agv1;busy
07-06-2023 04:48:09.548;cell1;idle
07-06-2023 04:48:09.548;cell1;failure
07-06-2023 05:03:38.269;cell2;repaired
07-06-2023 05:23:44.402;agv2;repaired
07-06-2023 05:23:44.402;agv2;busy
07-06-2023 05:28:22.240;agv2;idle
07-06-2023 05:28:22.240;cell2;busy
07-06-2023 05:28:22.240;agv2;busy
07-06-2023 05:34:57.943;agv2;idle
07-06-2023 05:34:57.943;agv2;busy
07-06-2023 05:35:23.835;cell2;idle
07-06-2023 05:35:23.835;cell2;busy
07-06-2023 05:41:03.128;agv2;idle
07-06-2023 05:41:03.128;agv2;busy
07-06-2023 05:43:51.781;cell2;idle
07-06-2023 05:43:51.781;cell2;busy
07-06-2023 05:47:20.970;agv2;idle
07-06-2023 05:47:20.970;agv2;busy
07-06-2023 05:52:38.571;cell2;idle
07-06-2023 05:52:38.571;cell2;busy
07-06-2023 05:54:33.016;agv2;idle
07-06-2023 05:54:33.016;agv2;busy
07-06-2023 06:00:09.856;agv2;idle
07-06-2023 06:00:09.856;agv2;busy
07-06-2023 06:02:09.339;cell2;idle
07-06-2023 06:02:09.339;cell2;busy
07-06-2023 06:05:28.694;agv2;idle
07-06-2023 06:05:28.694;agv2;busy
07-06-2023 06:09:04.471;cell2;idle
07-06-2023 06:09:04.471;cell2;busy
07-06-2023 06:10:21.275;agv2;idle
07-06-2023 06:10:21.275;agv2;busy
07-06-2023 06:14:58.648;agv2;idle
07-06-2023 06:14:58.648;agv2;busy
07-06-2023 06:16:17.100;cell2;idle
07-06-2023 06:16:17.100;cell2;busy
07-06-2023 06:19:59.479;agv2;idle
07-06-2023 06:19:59.479;agv2;busy
07-06-2023 06:23:47.890;cell2;idle
07-06-2023 06:23:47.890;cell2;failure
07-06-2023 06:26:07.784;agv2;idle
07-06-2023 06:26:07.784;agv2;busy
07-06-2023 06:31:03.780;agv2;idle
07-06-2023 06:31:03.780;agv2;busy
07-06-2023 06:35:35.443;cell1;repaired
07-06-2023 06:35:35.443;cell1;busy
07-06-2023 06:40:11.020;agv1;idle
07-06-2023 06:40:11.020;agv1;failure
07-06-2023 06:42:28.690;cell1;idle
07-06-2023 06:42:28.690;cell1;busy
07-06-2023 06:48:14.951;cell1;idle
07-06-2023 06:48:14.951;cell1;busy
07-06-2023 06:54:12.733;cell1;idle
07-06-2023 06:54:12.733;cell1;busy
07-06-2023 07:02:07.499;cell1;idle
07-06-2023 07:02:07.499;cell1;busy
07-06-2023 07:08:13.672;cell1;idle
07-06-2023 07:08:13.672;cell1;busy
07-06-2023 07:15:55.417;cell1;idle
07-06-2023 07:22:57.578;cell2;repaired
07-06-2023 07:22:57.578;cell2;busy
07-06-2023 07:28:40.802;agv2;idle
07-06-2023 07:28:40.802;agv2;failure
07-06-2023 07:31:50.086;cell2;idle
07-06-2023 07:31:50.086;cell2;busy
07-06-2023 07:39:03.991;cell2;idle
07-06-2023 07:39:03.991;cell2;busy
07-06-2023 07:45:49.990;cell2;idle
07-06-2023 07:45:49.990;cell2;busy
07-06-2023 07:53:50.453;cell2;idle
07-06-2023 07:53:50.453;cell2;busy
07-06-2023 07:59:38.738;cell1;failure
07-06-2023 08:01:23.387;cell2;idle
07-06-2023 08:01:23.387;cell2;busy
07-06-2023 08:09:32.726;cell2;idle
07-06-2023 08:32:49.683;agv1;repaired
07-06-2023 08:32:49.683;agv1;busy
07-06-2023 08:35:58.615;agv1;idle
07-06-2023 08:35:58.615;agv1;busy
07-06-2023 08:43:51.285;agv1;idle
07-06-2023 08:43:51.285;agv1;busy
07-06-2023 08:44:46.696;cell2;failure
07-06-2023 08:46:50.227;agv1;idle
07-06-2023 08:46:50.227;agv1;busy
07-06-2023 08:50:06.840;cell1;repaired
07-06-2023 08:50:06.840;cell1;busy
07-06-2023 08:50:41.552;agv1;idle
07-06-2023 08:50:41.552;agv1;busy
07-06-2023 08:54:04.885;agv1;idle
07-06-2023 08:54:04.885;agv1;busy
07-06-2023 08:57:12.623;cell1;idle
07-06-2023 08:57:12.623;cell1;busy
07-06-2023 08:57:28.519;agv1;idle
07-06-2023 08:57:28.519;agv1;busy
07-06-2023 09:02:17.391;agv1;idle
07-06-2023 09:02:17.391;agv1;busy
07-06-2023 09:04:08.577;cell1;idle
07-06-2023 09:04:08.577;cell1;busy
07-06-2023 09:07:12.904;agv1;idle
07-06-2023 09:07:12.904;agv1;busy
07-06-2023 09:11:34.249;cell1;idle
07-06-2023 09:11:34.249;cell1;busy
07-06-2023 09:16:03.200;agv1;idle
07-06-2023 09:16:03.200;agv1;busy
07-06-2023 09:18:58.109;cell1;idle
07-06-2023 09:18:58.109;cell1;busy
07-06-2023 09:22:04.295;cell2;repaired
07-06-2023 09:22:14.376;agv1;idle
07-06-2023 09:22:14.376;agv1;busy
07-06-2023 09:25:32.636;cell1;idle
07-06-2023 09:25:32.636;cell1;busy
07-06-2023 09:29:38.837;agv1;idle
07-06-2023 09:29:38.837;agv1;busy
07-06-2023 09:33:38.270;cell1;idle
07-06-2023 09:33:38.270;cell1;busy
07-06-2023 09:38:52.628;agv1;idle
07-06-2023 09:38:52.628;agv1;busy
07-06-2023 09:40:03.725;cell1;idle
07-06-2023 09:40:03.725;cell1;busy
07-06-2023 09:46:03.227;agv1;idle
07-06-2023 09:46:03.227;agv1;busy
07-06-2023 09:46:17.786;cell1;idle
07-06-2023 09:46:17.786;cell1;busy
07-06-2023 09:50:36.477;agv1;idle
07-06-2023 09:50:36.477;agv1;busy
07-06-2023 09:51:50.536;cell1;idle
07-06-2023 09:51:50.536;cell1;busy
07-06-2023 09:55:44.863;agv1;idle
07-06-2023 09:55:44.863;agv1;busy
07-06-2023 09:59:22.317;cell1;idle
07-06-2023 09:59:22.317;cell1;busy
07-06-2023 10:04:49.310;agv1;idle
07-06-2023 10:04:49.310;agv1;busy
07-06-2023 10:05:49.969;cell1;idle
07-06-2023 10:05:49.969;cell1;busy
07-06-2023 10:09:10.925;agv1;idle
07-06-2023 10:09:10.925;agv1;failure
07-06-2023 10:11:56.280;cell1;idle
07-06-2023 10:11:56.280;cell1;busy
07-06-2023 10:16:30.889;agv2;repaired
07-06-2023 10:16:30.889;agv2;busy
07-06-2023 10:18:31.807;cell1;idle
07-06-2023 10:18:31.807;cell1;failure
07-06-2023 10:23:53.680;agv2;idle
07-06-2023 10:23:53.680;cell2;busy
07-06-2023 10:23:53.680;agv2;busy
07-06-2023 10:29:37.563;agv2;idle
07-06-2023 10:29:37.563;agv2;busy
07-06-2023 10:31:45.943;cell2;idle
07-06-2023 10:31:45.943;cell2;busy
07-06-2023 10:36:38.602;agv2;idle
07-06-2023 10:36:38.602;agv2;busy
07-06-2023 10:40:44.500;cell2;idle
07-06-2023 10:40:44.500;cell2;failure
07-06-2023 10:41:54.679;agv2;idle
07-06-2023 10:41:54.679;agv2;busy
07-06-2023 10:47:07.743;agv2;idle
07-06-2023 10:47:07.743;agv2;busy
07-06-2023 10:53:42.763;agv2;idle
07-06-2023 10:53:42.763;agv2;busy
07-06-2023 10:59:03.480;agv2;idle
07-06-2023 10:59:03.480;agv2;busy
07-06-2023 11:02:34.917;cell1;repaired
07-06-2023 11:02:34.917;cell1;busy
07-06-2023 11:09:09.697;cell1;idle
07-06-2023 11:09:09.697;cell1;busy
07-06-2023 11:18:18.110;cell1;idle
07-06-2023 11:18:18.110;cell1;busy
07-06-2023 11:25:48.241;cell1;idle
07-06-2023 11:25:48.241;cell1;busy
07-06-2023 11:33:25.374;cell1;idle
07-06-2023 12:16:05.785;cell2;repaired
07-06-2023 12:16:05.785;cell2;busy
07-06-2023 12:17:18.206;agv1;repaired
07-06-2023 12:17:18.206;agv1;busy
07-06-2023 12:20:41.432;agv1;idle
07-06-2023 12:20:41.432;cell1;busy
07-06-2023 12:20:41.432;agv1;busy
07-06-2023 12:21:39.721;agv2;idle
07-06-2023 12:21:39.721;agv2;failure
07-06-2023 12:24:16.753;agv1;idle
07-06-2023 12:24:16.753;agv1;busy
07-06-2023 12:24:30.662;cell2;idle
07-06-2023 12:24:30.662;cell2;busy
07-06-2023 12:28:15.783;agv1;idle
07-06-2023 12:28:15.783;agv1;busy
07-06-2023 12:28:43.754;cell1;idle
07-06-2023 12:28:43.754;cell1;busy
07-06-2023 12:32:27.439;agv1;idle
07-06-2023 12:32:27.439;agv1;busy
07-06-2023 12:33:08.110;cell2;idle
07-06-2023 12:33:08.110;cell2;busy
07-06-2023 12:35:51.450;cell1;idle
07-06-2023 12:35:51.450;cell1;failure
07-06-2023 12:37:28.902;agv1;idle
07-06-2023 12:37:28.902;agv1;busy
07-06-2023 12:40:05.341;cell2;idle
07-06-2023 12:40:05.341;cell2;busy
07-06-2023 12:41:23.364;agv1;idle
07-06-2023 12:41:23.364;agv1;busy
07-06-2023 12:45:07.026;agv1;idle
07-06-2023 12:45:07.026;agv1;busy
07-06-2023 12:48:44.728;cell2;idle
07-06-2023 12:48:44.728;cell2;busy
07-06-2023 12:56:34.402;cell2;idle
07-06-2023 12:56:34.402;cell2;busy
07-06-2023 13:04:50.371;cell2;idle
07-06-2023 13:34:46.075;cell2;failure
07-06-2023 13:37:18.137;cell1;repaired
07-06-2023 13:37:18.137;cell1;busy
07-06-2023 13:41:14.526;agv1;idle
07-06-2023 13:41:14.526;agv1;busy
07-06-2023 13:44:32.144;cell1;idle
07-06-2023 13:44:32.144;cell1;busy
07-06-2023 13:48:51.116;agv1;idle
07-06-2023 13:48:51.116;agv1;busy
07-06-2023 13:50:16.167;agv2;repaired
07-06-2023 13:50:16.167;agv2;busy
07-06-2023 13:51:20.338;cell1;idle
07-06-2023 13:51:20.338;cell1;busy
07-06-2023 13:56:04.950;agv1;idle
07-06-2023 13:56:04.950;agv1;failure
07-06-2023 13:56:29.995;agv2;idle
07-06-2023 13:56:29.995;agv2;busy
07-06-2023 13:57:15.506;cell1;idle
07-06-2023 13:57:15.506;cell1;busy
07-06-2023 14:02:22.717;agv2;idle
07-06-2023 14:02:22.717;agv2;busy
07-06-2023 14:04:20.202;cell1;idle
07-06-2023 14:04:20.202;cell1;busy
07-06-2023 14:08:52.512;agv2;idle
07-06-2023 14:08:52.512;agv2;busy
07-06-2023 14:10:30.229;cell1;idle
07-06-2023 14:10:30.229;cell1;busy
07-06-2023 14:14:28.916;agv2;idle
07-06-2023 14:14:28.916;agv2;busy
07-06-2023 14:18:48.921;cell1;idle
07-06-2023 14:18:48.921;cell1;busy
07-06-2023 14:20:12.922;agv2;idle
07-06-2023 14:20:12.922;agv2;busy
07-06-2023 14:25:23.414;cell1;idle
07-06-2023 14:25:23.414;cell1;busy
07-06-2023 14:32:09.642;cell1;idle
07-06-2023 14:32:36.234;cell2;repaired
07-06-2023 14:32:36.234;cell2;busy
07-06-2023 14:39:39.725;agv2;idle
07-06-2023 14:39:39.725;agv2;busy
07-06-2023 14:39:50.922;cell2;idle
07-06-2023 14:39:50.922;cell2;busy
07-06-2023 14:44:24.889;agv2;idle
07-06-2023 14:44:24.889;agv2;busy
07-06-2023 14:49:01.039;cell2;idle
07-06-2023 14:49:01.039;cell2;busy
07-06-2023 14:53:20.130;agv2;idle
07-06-2023 14:53:20.130;agv2;busy
07-06-2023 14:58:16.851;cell2;idle
07-06-2023 14:58:16.851;cell2;busy
07-06-2023 15:05:12.756;agv2;idle
07-06-2023 15:05:12.756;agv2;busy
07-06-2023 15:07:21.200;cell2;idle
07-06-2023 15:07:21.200;cell2;busy
07-06-2023 15:08:05.591;cell1;failure
07-06-2023 15:13:30.853;agv2;idle
07-06-2023 15:13:30.853;agv2;busy
07-06-2023 15:14:33.718;cell2;idle
07-06-2023 15:14:33.718;cell2;busy
07-06-2023 15:19:28.291;agv2;idle
07-06-2023 15:19:28.291;agv2;busy
07-06-2023 15:19:52.962;cell2;idle
07-06-2023 15:19:52.962;cell2;busy
07-06-2023 15:25:20.407;agv2;idle
07-06-2023 15:25:20.407;agv2;busy
07-06-2023 15:27:06.532;cell2;idle
07-06-2023 15:27:06.532;cell2;busy
07-06-2023 15:31:48.046;agv2;idle
07-06-2023 15:31:48.046;agv2;failure
07-06-2023 15:34:08.316;cell2;idle
07-06-2023 15:34:08.316;cell2;busy
07-06-2023 15:41:59.748;cell2;idle
07-06-2023 15:41:59.748;cell2;busy
07-06-2023 15:50:49.836;cell2;idle
07-06-2023 15:50:49.836;cell2;failure
07-06-2023 16:09:49.845;cell1;repaired
07-06-2023 16:33:49.661;agv1;repaired
07-06-2023 16:33:49.661;agv1;busy
07-06-2023 16:37:03.682;agv1;idle
07-06-2023 16:37:03.682;cell1;busy
07-06-2023 16:37:03.682;agv1;busy
