timestamp;order_id;resource;event;event_type
08-06-2023 22:03:01.180;3828;mes;new_order;NA
08-06-2023 22:03:01.180;3828;mes;direct_to_line2;NA
08-06-2023 22:12:11.670;1539;agv1;agv1_transport_to_cell1_buffer;start
08-06-2023 22:13:07.423;3829;mes;new_order;NA
08-06-2023 22:13:07.423;3829;mes;direct_to_line2;NA
08-06-2023 22:17:34.954;1539;agv1;agv1_transport_to_cell1_buffer;end
08-06-2023 22:17:34.954;1539;mes;enter_cell1;NA
08-06-2023 22:17:34.954;1539;cell1;cell1_operation;start
08-06-2023 22:17:34.954;1541;agv1;agv1_transport_to_cell1_buffer;start
08-06-2023 22:19:51.775;1541;agv1;agv1_transport_to_cell1_buffer;end
08-06-2023 22:19:51.775;1542;agv1;agv1_transport_to_cell1_buffer;start
08-06-2023 22:19:55.754;3830;mes;new_order;NA
08-06-2023 22:19:55.754;3830;mes;direct_to_line1;NA
08-06-2023 22:21:04.242;3831;mes;new_order;NA
08-06-2023 22:21:04.242;3831;mes;direct_to_line1;NA
08-06-2023 22:22:28.954;1542;agv1;agv1_transport_to_cell1_buffer;end
08-06-2023 22:22:28.954;1544;agv1;agv1_transport_to_cell1_buffer;start
08-06-2023 22:22:57.143;3832;mes;new_order;NA
08-06-2023 22:22:57.143;3832;mes;direct_to_line1;NA
08-06-2023 22:23:59.435;3833;mes;new_order;NA
08-06-2023 22:23:59.435;3833;mes;direct_to_line2;NA
08-06-2023 22:24:28.424;1539;cell1;cell1_operation;end
08-06-2023 22:24:28.424;1539;mes;order_completed;NA
08-06-2023 22:24:28.424;1541;mes;enter_cell1;NA
08-06-2023 22:24:28.424;1541;cell1;cell1_operation;start
08-06-2023 22:25:01.495;3834;mes;new_order;NA
08-06-2023 22:25:01.495;3834;mes;direct_to_line2;NA
08-06-2023 22:25:37.033;3835;mes;new_order;NA
08-06-2023 22:25:37.033;3835;mes;direct_to_line1;NA
08-06-2023 22:27:08.743;1544;agv1;agv1_transport_to_cell1_buffer;end
08-06-2023 22:27:08.743;1546;agv1;agv1_transport_to_cell1_buffer;start
08-06-2023 22:27:59.782;3836;mes;new_order;NA
08-06-2023 22:27:59.782;3836;mes;direct_to_line1;NA
08-06-2023 22:29:18.125;1541;cell1;cell1_operation;end
08-06-2023 22:29:18.125;1541;mes;order_completed;NA
08-06-2023 22:29:18.125;1542;mes;enter_cell1;NA
08-06-2023 22:29:18.125;1542;cell1;cell1_operation;start
08-06-2023 22:29:27.754;3837;mes;new_order;NA
08-06-2023 22:29:27.754;3837;mes;direct_to_line2;NA
08-06-2023 22:31:17.310;1546;agv1;agv1_transport_to_cell1_buffer;end
08-06-2023 22:31:17.310;1547;agv1;agv1_transport_to_cell1_buffer;start
08-06-2023 22:33:44.164;3838;mes;new_order;NA
08-06-2023 22:33:44.164;3838;mes;direct_to_line1;NA
08-06-2023 22:35:58.835;1547;agv1;agv1_transport_to_cell1_buffer;end
08-06-2023 22:35:58.835;1550;agv1;agv1_transport_to_cell1_buffer;start
08-06-2023 22:36:03.528;3839;mes;new_order;NA
08-06-2023 22:36:03.528;3839;mes;direct_to_line1;NA
08-06-2023 22:37:21.054;1542;cell1;cell1_operation;end
08-06-2023 22:37:21.054;1542;mes;order_completed;NA
08-06-2023 22:37:21.054;1544;mes;enter_cell1;NA
08-06-2023 22:37:21.054;1544;cell1;cell1_operation;start
08-06-2023 22:39:36.662;3840;mes;new_order;NA
08-06-2023 22:39:36.662;3840;mes;direct_to_line2;NA
08-06-2023 22:40:32.270;1550;agv1;agv1_transport_to_cell1_buffer;end
08-06-2023 22:40:32.270;1552;agv1;agv1_transport_to_cell1_buffer;start
08-06-2023 22:42:47.067;3841;mes;new_order;NA
08-06-2023 22:42:47.067;3841;mes;direct_to_line2;NA
08-06-2023 22:42:55.708;3842;mes;new_order;NA
08-06-2023 22:42:55.708;3842;mes;direct_to_line2;NA
08-06-2023 22:43:00.976;1739;agv2;agv2_transport_to_cell2_buffer;start
08-06-2023 22:43:56.436;1552;agv1;agv1_transport_to_cell1_buffer;end
08-06-2023 22:43:56.436;1556;agv1;agv1_transport_to_cell1_buffer;start
08-06-2023 22:45:10.779;3843;mes;new_order;NA
08-06-2023 22:45:10.779;3843;mes;direct_to_line1;NA
08-06-2023 22:45:16.195;1544;cell1;cell1_operation;end
08-06-2023 22:45:16.195;1544;mes;order_completed;NA
08-06-2023 22:45:17.834;3844;mes;new_order;NA
08-06-2023 22:45:17.834;3844;mes;direct_to_line1;NA
08-06-2023 22:47:39.863;1556;agv1;agv1_transport_to_cell1_buffer;end
08-06-2023 22:48:09.893;3845;mes;new_order;NA
08-06-2023 22:48:09.893;3845;mes;direct_to_line1;NA
08-06-2023 22:49:08.025;1739;agv2;agv2_transport_to_cell2_buffer;end
08-06-2023 22:49:08.025;1739;mes;enter_cell2;NA
08-06-2023 22:49:08.025;1739;cell2;cell2_operation;start
08-06-2023 22:49:08.025;1740;agv2;agv2_transport_to_cell2_buffer;start
08-06-2023 22:55:41.527;1739;cell2;cell2_operation;end
08-06-2023 22:55:41.527;1739;mes;order_completed;NA
08-06-2023 22:55:57.347;1740;agv2;agv2_transport_to_cell2_buffer;end
08-06-2023 22:55:57.347;1740;mes;enter_cell2;NA
08-06-2023 22:55:57.347;1740;cell2;cell2_operation;start
08-06-2023 22:55:57.347;1744;agv2;agv2_transport_to_cell2_buffer;start
08-06-2023 23:00:24.346;3846;mes;new_order;NA
08-06-2023 23:00:24.346;3846;mes;direct_to_line1;NA
08-06-2023 23:01:40.034;3847;mes;new_order;NA
08-06-2023 23:01:40.034;3847;mes;direct_to_line1;NA
08-06-2023 23:01:58.644;1744;agv2;agv2_transport_to_cell2_buffer;end
08-06-2023 23:01:58.644;1747;agv2;agv2_transport_to_cell2_buffer;start
08-06-2023 23:03:12.541;1740;cell2;cell2_operation;end
08-06-2023 23:03:12.541;1740;mes;order_completed;NA
08-06-2023 23:03:12.541;1744;mes;enter_cell2;NA
08-06-2023 23:03:12.541;1744;cell2;cell2_operation;start
08-06-2023 23:03:36.888;3848;mes;new_order;NA
08-06-2023 23:03:36.888;3848;mes;direct_to_line1;NA
08-06-2023 23:04:24.799;3849;mes;new_order;NA
08-06-2023 23:04:24.799;3849;mes;direct_to_line1;NA
08-06-2023 23:05:24.282;3850;mes;new_order;NA
08-06-2023 23:05:24.282;3850;mes;direct_to_line1;NA
08-06-2023 23:06:07.932;3851;mes;new_order;NA
08-06-2023 23:06:07.932;3851;mes;direct_to_line1;NA
08-06-2023 23:07:41.809;3852;mes;new_order;NA
08-06-2023 23:07:41.809;3852;mes;direct_to_line1;NA
08-06-2023 23:07:59.440;1747;agv2;agv2_transport_to_cell2_buffer;end
08-06-2023 23:07:59.440;1753;agv2;agv2_transport_to_cell2_buffer;start
08-06-2023 23:08:13.497;3853;mes;new_order;NA
08-06-2023 23:08:13.497;3853;mes;direct_to_line2;NA
08-06-2023 23:08:32.263;3854;mes;new_order;NA
08-06-2023 23:08:32.263;3854;mes;direct_to_line1;NA
08-06-2023 23:10:33.480;3855;mes;new_order;NA
08-06-2023 23:10:33.480;3855;mes;direct_to_line1;NA
08-06-2023 23:12:49.303;1744;cell2;cell2_operation;end
08-06-2023 23:12:49.303;1744;mes;order_completed;NA
08-06-2023 23:12:49.303;1747;mes;enter_cell2;NA
08-06-2023 23:12:49.303;1747;cell2;cell2_operation;start
08-06-2023 23:13:40.347;1753;agv2;agv2_transport_to_cell2_buffer;end
08-06-2023 23:13:40.347;1754;agv2;agv2_transport_to_cell2_buffer;start
08-06-2023 23:13:43.287;3856;mes;new_order;NA
08-06-2023 23:13:43.287;3856;mes;direct_to_line2;NA
08-06-2023 23:13:54.452;3857;mes;new_order;NA
08-06-2023 23:13:54.452;3857;mes;direct_to_line1;NA
08-06-2023 23:18:29.103;3858;mes;new_order;NA
08-06-2023 23:18:29.103;3858;mes;direct_to_line2;NA
08-06-2023 23:18:34.942;1754;agv2;agv2_transport_to_cell2_buffer;end
08-06-2023 23:18:34.942;1757;agv2;agv2_transport_to_cell2_buffer;start
08-06-2023 23:20:50.023;1747;cell2;cell2_operation;end
08-06-2023 23:20:50.023;1747;mes;order_completed;NA
08-06-2023 23:23:24.499;3859;mes;new_order;NA
08-06-2023 23:23:24.499;3859;mes;direct_to_line2;NA
08-06-2023 23:25:26.010;1757;agv2;agv2_transport_to_cell2_buffer;end
08-06-2023 23:25:26.010;1758;agv2;agv2_transport_to_cell2_buffer;start
08-06-2023 23:26:29.856;3860;mes;new_order;NA
08-06-2023 23:26:29.856;3860;mes;direct_to_line1;NA
08-06-2023 23:33:14.454;1758;agv2;agv2_transport_to_cell2_buffer;end
08-06-2023 23:33:14.454;1759;agv2;agv2_transport_to_cell2_buffer;start
08-06-2023 23:34:35.627;3861;mes;new_order;NA
08-06-2023 23:34:35.627;3861;mes;direct_to_line1;NA
08-06-2023 23:34:47.742;3862;mes;new_order;NA
08-06-2023 23:34:47.742;3862;mes;direct_to_line2;NA
08-06-2023 23:37:24.757;3863;mes;new_order;NA
08-06-2023 23:37:24.757;3863;mes;direct_to_line2;NA
08-06-2023 23:39:00.250;1759;agv2;agv2_transport_to_cell2_buffer;end
08-06-2023 23:39:07.674;3864;mes;new_order;NA
08-06-2023 23:39:07.674;3864;mes;direct_to_line1;NA
08-06-2023 23:43:05.664;3865;mes;new_order;NA
08-06-2023 23:43:05.664;3865;mes;direct_to_line1;NA
08-06-2023 23:46:54.932;3866;mes;new_order;NA
08-06-2023 23:46:54.932;3866;mes;direct_to_line1;NA
08-06-2023 23:47:59.907;1546;mes;enter_cell1;NA
08-06-2023 23:47:59.907;1546;cell1;cell1_operation;start
08-06-2023 23:47:59.907;1557;agv1;agv1_transport_to_cell1_buffer;start
08-06-2023 23:48:26.945;3867;mes;new_order;NA
08-06-2023 23:48:26.945;3867;mes;direct_to_line1;NA
08-06-2023 23:49:16.715;3868;mes;new_order;NA
08-06-2023 23:49:16.715;3868;mes;direct_to_line1;NA
08-06-2023 23:49:49.121;1557;agv1;agv1_transport_to_cell1_buffer;end
08-06-2023 23:52:13.152;3869;mes;new_order;NA
08-06-2023 23:52:13.152;3869;mes;direct_to_line1;NA
08-06-2023 23:54:56.103;3870;mes;new_order;NA
08-06-2023 23:54:56.103;3870;mes;direct_to_line1;NA
08-06-2023 23:54:59.689;3871;mes;new_order;NA
08-06-2023 23:54:59.689;3871;mes;direct_to_line1;NA
08-06-2023 23:55:57.971;1546;cell1;cell1_operation;end
08-06-2023 23:55:57.971;1546;mes;order_completed;NA
08-06-2023 23:55:57.971;1547;mes;enter_cell1;NA
08-06-2023 23:55:57.971;1547;cell1;cell1_operation;start
08-06-2023 23:57:11.419;3872;mes;new_order;NA
08-06-2023 23:57:11.419;3872;mes;direct_to_line1;NA
08-06-2023 23:59:50.900;3873;mes;new_order;NA
08-06-2023 23:59:50.900;3873;mes;direct_to_line2;NA
09-06-2023 00:02:00.177;1547;cell1;cell1_operation;end
09-06-2023 00:02:00.177;1547;mes;order_completed;NA
09-06-2023 00:02:00.177;1550;mes;enter_cell1;NA
09-06-2023 00:02:00.177;1550;cell1;cell1_operation;start
09-06-2023 00:02:49.771;3874;mes;new_order;NA
09-06-2023 00:02:49.771;3874;mes;direct_to_line1;NA
09-06-2023 00:09:02.468;3875;mes;new_order;NA
09-06-2023 00:09:02.468;3875;mes;direct_to_line1;NA
09-06-2023 00:09:16.048;1550;cell1;cell1_operation;end
09-06-2023 00:09:16.048;1550;mes;order_completed;NA
09-06-2023 00:09:16.048;1552;mes;enter_cell1;NA
09-06-2023 00:09:16.048;1552;cell1;cell1_operation;start
09-06-2023 00:12:39.056;3876;mes;new_order;NA
09-06-2023 00:12:39.056;3876;mes;direct_to_line2;NA
09-06-2023 00:13:01.335;3877;mes;new_order;NA
09-06-2023 00:13:01.335;3877;mes;direct_to_line1;NA
09-06-2023 00:13:31.096;3878;mes;new_order;NA
09-06-2023 00:13:31.096;3878;mes;direct_to_line2;NA
09-06-2023 00:13:49.885;1753;mes;enter_cell2;NA
09-06-2023 00:13:49.885;1753;cell2;cell2_operation;start
09-06-2023 00:13:49.885;1760;agv2;agv2_transport_to_cell2_buffer;start
09-06-2023 00:15:59.377;3879;mes;new_order;NA
09-06-2023 00:15:59.377;3879;mes;direct_to_line1;NA
09-06-2023 00:16:15.373;3880;mes;new_order;NA
09-06-2023 00:16:15.373;3880;mes;direct_to_line1;NA
09-06-2023 00:16:33.602;1552;cell1;cell1_operation;end
09-06-2023 00:16:33.602;1552;mes;order_completed;NA
09-06-2023 00:16:33.602;1556;mes;enter_cell1;NA
09-06-2023 00:16:33.602;1556;cell1;cell1_operation;start
09-06-2023 00:17:30.664;3881;mes;new_order;NA
09-06-2023 00:17:30.664;3881;mes;direct_to_line1;NA
09-06-2023 00:18:03.074;3882;mes;new_order;NA
09-06-2023 00:18:03.074;3882;mes;direct_to_line2;NA
09-06-2023 00:21:31.505;1753;cell2;cell2_operation;end
09-06-2023 00:21:31.505;1753;mes;order_completed;NA
09-06-2023 00:21:31.505;1754;mes;enter_cell2;NA
09-06-2023 00:21:31.505;1754;cell2;cell2_operation;start
09-06-2023 00:21:54.799;1760;agv2;agv2_transport_to_cell2_buffer;end
09-06-2023 00:24:39.945;3883;mes;new_order;NA
09-06-2023 00:24:39.945;3883;mes;direct_to_line1;NA
09-06-2023 00:26:30.557;1556;cell1;cell1_operation;end
09-06-2023 00:26:30.557;1556;mes;order_completed;NA
09-06-2023 00:26:30.557;1557;mes;enter_cell1;NA
09-06-2023 00:26:30.557;1557;cell1;cell1_operation;start
09-06-2023 00:28:28.517;1754;cell2;cell2_operation;end
09-06-2023 00:28:28.517;1754;mes;order_completed;NA
09-06-2023 00:28:28.517;1757;mes;enter_cell2;NA
09-06-2023 00:28:28.517;1757;cell2;cell2_operation;start
09-06-2023 00:33:04.425;1557;cell1;cell1_operation;end
09-06-2023 00:33:04.425;1557;mes;order_completed;NA
09-06-2023 00:36:41.098;3884;mes;new_order;NA
09-06-2023 00:36:41.098;3884;mes;direct_to_line2;NA
09-06-2023 00:38:07.626;1757;cell2;cell2_operation;end
09-06-2023 00:38:07.626;1757;mes;order_completed;NA
09-06-2023 00:38:07.626;1758;mes;enter_cell2;NA
09-06-2023 00:38:07.626;1758;cell2;cell2_operation;start
09-06-2023 00:39:24.111;3885;mes;new_order;NA
09-06-2023 00:39:24.111;3885;mes;direct_to_line1;NA
09-06-2023 00:43:11.314;3886;mes;new_order;NA
09-06-2023 00:43:11.314;3886;mes;direct_to_line1;NA
09-06-2023 00:44:51.250;3887;mes;new_order;NA
09-06-2023 00:44:51.250;3887;mes;direct_to_line1;NA
09-06-2023 00:46:46.620;1758;cell2;cell2_operation;end
09-06-2023 00:46:46.620;1758;mes;order_completed;NA
09-06-2023 00:46:46.620;1759;mes;enter_cell2;NA
09-06-2023 00:46:46.620;1759;cell2;cell2_operation;start
09-06-2023 00:53:33.388;3888;mes;new_order;NA
09-06-2023 00:53:33.388;3888;mes;direct_to_line1;NA
09-06-2023 00:54:38.238;3889;mes;new_order;NA
09-06-2023 00:54:38.238;3889;mes;direct_to_line2;NA
09-06-2023 00:55:26.849;1759;cell2;cell2_operation;end
09-06-2023 00:55:26.849;1759;mes;order_completed;NA
09-06-2023 00:55:26.849;1760;mes;enter_cell2;NA
09-06-2023 00:55:26.849;1760;cell2;cell2_operation;start
09-06-2023 00:56:05.278;3890;mes;new_order;NA
09-06-2023 00:56:05.278;3890;mes;direct_to_line2;NA
09-06-2023 00:56:19.113;3891;mes;new_order;NA
09-06-2023 00:56:19.113;3891;mes;direct_to_line1;NA
09-06-2023 01:00:05.883;3892;mes;new_order;NA
09-06-2023 01:00:05.883;3892;mes;direct_to_line1;NA
09-06-2023 01:01:32.111;3893;mes;new_order;NA
09-06-2023 01:01:32.111;3893;mes;direct_to_line2;NA
09-06-2023 01:02:41.773;1760;cell2;cell2_operation;end
09-06-2023 01:02:41.773;1760;mes;order_completed;NA
09-06-2023 01:03:17.996;3894;mes;new_order;NA
09-06-2023 01:03:17.996;3894;mes;direct_to_line1;NA
09-06-2023 01:04:40.990;3895;mes;new_order;NA
09-06-2023 01:04:40.990;3895;mes;direct_to_line2;NA
09-06-2023 01:11:40.054;3896;mes;new_order;NA
09-06-2023 01:11:40.054;3896;mes;direct_to_line2;NA
09-06-2023 01:12:45.523;3897;mes;new_order;NA
09-06-2023 01:12:45.523;3897;mes;direct_to_line2;NA
09-06-2023 01:16:14.435;3898;mes;new_order;NA
09-06-2023 01:16:14.435;3898;mes;direct_to_line2;NA
09-06-2023 01:17:09.127;3899;mes;new_order;NA
09-06-2023 01:17:09.127;3899;mes;direct_to_line1;NA
09-06-2023 01:19:29.211;3900;mes;new_order;NA
09-06-2023 01:19:29.211;3900;mes;direct_to_line2;NA
09-06-2023 01:19:47.359;3901;mes;new_order;NA
09-06-2023 01:19:47.359;3901;mes;direct_to_line1;NA
09-06-2023 01:21:26.949;3902;mes;new_order;NA
09-06-2023 01:21:26.949;3902;mes;direct_to_line2;NA
09-06-2023 01:22:41.294;3903;mes;new_order;NA
09-06-2023 01:22:41.294;3903;mes;direct_to_line2;NA
09-06-2023 01:23:00.991;3904;mes;new_order;NA
09-06-2023 01:23:00.991;3904;mes;direct_to_line1;NA
09-06-2023 01:28:03.711;3905;mes;new_order;NA
09-06-2023 01:28:03.711;3905;mes;direct_to_line2;NA
09-06-2023 01:35:09.173;3906;mes;new_order;NA
09-06-2023 01:35:09.173;3906;mes;direct_to_line1;NA
09-06-2023 01:35:43.242;3907;mes;new_order;NA
09-06-2023 01:35:43.242;3907;mes;direct_to_line2;NA
09-06-2023 01:41:12.023;3908;mes;new_order;NA
09-06-2023 01:41:12.023;3908;mes;direct_to_line2;NA
09-06-2023 01:41:30.512;3909;mes;new_order;NA
09-06-2023 01:41:30.512;3909;mes;direct_to_line2;NA
09-06-2023 01:45:47.417;3910;mes;new_order;NA
09-06-2023 01:45:47.417;3910;mes;direct_to_line2;NA
09-06-2023 01:49:59.088;3911;mes;new_order;NA
09-06-2023 01:49:59.088;3911;mes;direct_to_line1;NA
09-06-2023 01:50:26.478;3912;mes;new_order;NA
09-06-2023 01:50:26.478;3912;mes;direct_to_line1;NA
09-06-2023 01:52:26.701;3913;mes;new_order;NA
09-06-2023 01:52:26.701;3913;mes;direct_to_line2;NA
09-06-2023 01:54:54.893;3914;mes;new_order;NA
09-06-2023 01:54:54.893;3914;mes;direct_to_line1;NA
09-06-2023 01:55:24.497;3915;mes;new_order;NA
09-06-2023 01:55:24.497;3915;mes;direct_to_line2;NA
09-06-2023 01:57:04.170;3916;mes;new_order;NA
09-06-2023 01:57:04.170;3916;mes;direct_to_line1;NA
09-06-2023 02:10:24.236;3917;mes;new_order;NA
09-06-2023 02:10:24.236;3917;mes;direct_to_line1;NA
09-06-2023 02:14:41.837;3918;mes;new_order;NA
09-06-2023 02:14:41.837;3918;mes;direct_to_line1;NA
09-06-2023 02:25:24.078;3919;mes;new_order;NA
09-06-2023 02:25:24.078;3919;mes;direct_to_line2;NA
09-06-2023 02:26:54.240;1558;agv1;agv1_transport_to_cell1_buffer;start
09-06-2023 02:28:15.499;3920;mes;new_order;NA
09-06-2023 02:28:15.499;3920;mes;direct_to_line2;NA
09-06-2023 02:31:06.929;3921;mes;new_order;NA
09-06-2023 02:31:06.929;3921;mes;direct_to_line2;NA
09-06-2023 02:31:50.893;1558;agv1;agv1_transport_to_cell1_buffer;end
09-06-2023 02:31:50.893;1558;mes;enter_cell1;NA
09-06-2023 02:31:50.893;1558;cell1;cell1_operation;start
09-06-2023 02:31:50.893;1561;agv1;agv1_transport_to_cell1_buffer;start
09-06-2023 02:32:12.938;3922;mes;new_order;NA
09-06-2023 02:32:12.938;3922;mes;direct_to_line1;NA
09-06-2023 02:32:57.887;3923;mes;new_order;NA
09-06-2023 02:32:57.887;3923;mes;direct_to_line2;NA
09-06-2023 02:35:24.619;1561;agv1;agv1_transport_to_cell1_buffer;end
09-06-2023 02:35:24.619;1562;agv1;agv1_transport_to_cell1_buffer;start
09-06-2023 02:37:46.713;3924;mes;new_order;NA
09-06-2023 02:37:46.713;3924;mes;direct_to_line2;NA
09-06-2023 02:37:57.153;1562;agv1;agv1_transport_to_cell1_buffer;end
09-06-2023 02:37:57.153;1564;agv1;agv1_transport_to_cell1_buffer;start
09-06-2023 02:39:22.615;1558;cell1;cell1_operation;end
09-06-2023 02:39:22.615;1558;mes;order_completed;NA
09-06-2023 02:39:22.615;1561;mes;enter_cell1;NA
09-06-2023 02:39:22.615;1561;cell1;cell1_operation;start
09-06-2023 02:40:48.216;3925;mes;new_order;NA
09-06-2023 02:40:48.216;3925;mes;direct_to_line2;NA
09-06-2023 02:41:46.639;3926;mes;new_order;NA
09-06-2023 02:41:46.639;3926;mes;direct_to_line1;NA
09-06-2023 02:42:29.461;1564;agv1;agv1_transport_to_cell1_buffer;end
09-06-2023 02:42:29.461;1565;agv1;agv1_transport_to_cell1_buffer;start
09-06-2023 02:44:37.309;3927;mes;new_order;NA
09-06-2023 02:44:37.309;3927;mes;direct_to_line1;NA
09-06-2023 02:45:03.213;3928;mes;new_order;NA
09-06-2023 02:45:03.213;3928;mes;direct_to_line2;NA
09-06-2023 02:45:54.859;1561;cell1;cell1_operation;end
09-06-2023 02:45:54.859;1561;mes;order_completed;NA
09-06-2023 02:45:54.859;1562;mes;enter_cell1;NA
09-06-2023 02:45:54.859;1562;cell1;cell1_operation;start
09-06-2023 02:46:22.121;1565;agv1;agv1_transport_to_cell1_buffer;end
09-06-2023 02:46:22.121;1566;agv1;agv1_transport_to_cell1_buffer;start
09-06-2023 02:50:19.999;1566;agv1;agv1_transport_to_cell1_buffer;end
09-06-2023 02:50:19.999;1567;agv1;agv1_transport_to_cell1_buffer;start
09-06-2023 02:50:24.151;3929;mes;new_order;NA
09-06-2023 02:50:24.151;3929;mes;direct_to_line1;NA
09-06-2023 02:52:54.270;1562;cell1;cell1_operation;end
09-06-2023 02:52:54.270;1562;mes;order_completed;NA
09-06-2023 02:52:54.270;1564;mes;enter_cell1;NA
09-06-2023 02:52:54.270;1564;cell1;cell1_operation;start
09-06-2023 02:54:53.713;1567;agv1;agv1_transport_to_cell1_buffer;end
09-06-2023 02:54:53.713;1568;agv1;agv1_transport_to_cell1_buffer;start
09-06-2023 02:54:57.044;3930;mes;new_order;NA
09-06-2023 02:54:57.044;3930;mes;direct_to_line1;NA
09-06-2023 02:58:25.236;1568;agv1;agv1_transport_to_cell1_buffer;end
09-06-2023 02:58:25.236;1569;agv1;agv1_transport_to_cell1_buffer;start
09-06-2023 02:58:35.633;3931;mes;new_order;NA
09-06-2023 02:58:35.633;3931;mes;direct_to_line2;NA
09-06-2023 03:00:48.149;1564;cell1;cell1_operation;end
09-06-2023 03:00:48.149;1564;mes;order_completed;NA
09-06-2023 03:00:48.149;1565;mes;enter_cell1;NA
09-06-2023 03:00:48.149;1565;cell1;cell1_operation;start
09-06-2023 03:03:19.061;1569;agv1;agv1_transport_to_cell1_buffer;end
09-06-2023 03:03:19.061;1570;agv1;agv1_transport_to_cell1_buffer;start
09-06-2023 03:08:10.658;1565;cell1;cell1_operation;end
09-06-2023 03:08:10.658;1565;mes;order_completed;NA
09-06-2023 03:08:10.658;1566;mes;enter_cell1;NA
09-06-2023 03:08:10.658;1566;cell1;cell1_operation;start
09-06-2023 03:08:30.849;1570;agv1;agv1_transport_to_cell1_buffer;end
09-06-2023 03:08:30.849;1571;agv1;agv1_transport_to_cell1_buffer;start
09-06-2023 03:10:23.000;1761;agv2;agv2_transport_to_cell2_buffer;start
09-06-2023 03:12:15.227;1571;agv1;agv1_transport_to_cell1_buffer;end
09-06-2023 03:13:28.651;3932;mes;new_order;NA
09-06-2023 03:13:28.651;3932;mes;direct_to_line1;NA
09-06-2023 03:15:13.489;3933;mes;new_order;NA
09-06-2023 03:15:13.489;3933;mes;direct_to_line1;NA
09-06-2023 03:15:27.681;3934;mes;new_order;NA
09-06-2023 03:15:27.681;3934;mes;direct_to_line1;NA
09-06-2023 03:15:49.488;1566;cell1;cell1_operation;end
09-06-2023 03:15:49.488;1566;mes;order_completed;NA
09-06-2023 03:15:49.488;1567;mes;enter_cell1;NA
09-06-2023 03:15:49.488;1567;cell1;cell1_operation;start
09-06-2023 03:15:49.488;1572;agv1;agv1_transport_to_cell1_buffer;start
09-06-2023 03:17:10.219;1761;agv2;agv2_transport_to_cell2_buffer;end
09-06-2023 03:17:10.219;1761;mes;enter_cell2;NA
09-06-2023 03:17:10.219;1761;cell2;cell2_operation;start
09-06-2023 03:17:10.219;1763;agv2;agv2_transport_to_cell2_buffer;start
09-06-2023 03:19:00.508;1572;agv1;agv1_transport_to_cell1_buffer;end
09-06-2023 03:19:43.015;3935;mes;new_order;NA
09-06-2023 03:19:43.015;3935;mes;direct_to_line1;NA
09-06-2023 03:23:24.675;1567;cell1;cell1_operation;end
09-06-2023 03:23:24.675;1567;mes;order_completed;NA
09-06-2023 03:23:24.675;1568;mes;enter_cell1;NA
09-06-2023 03:23:24.675;1568;cell1;cell1_operation;start
09-06-2023 03:23:24.675;1575;agv1;agv1_transport_to_cell1_buffer;start
09-06-2023 03:24:14.532;1763;agv2;agv2_transport_to_cell2_buffer;end
09-06-2023 03:24:14.532;1764;agv2;agv2_transport_to_cell2_buffer;start
09-06-2023 03:24:55.599;1761;cell2;cell2_operation;end
09-06-2023 03:24:55.599;1761;mes;order_completed;NA
09-06-2023 03:24:55.599;1763;mes;enter_cell2;NA
09-06-2023 03:24:55.599;1763;cell2;cell2_operation;start
09-06-2023 03:26:17.166;1575;agv1;agv1_transport_to_cell1_buffer;end
09-06-2023 03:26:25.651;3936;mes;new_order;NA
09-06-2023 03:26:25.651;3936;mes;direct_to_line2;NA
09-06-2023 03:26:44.528;3937;mes;new_order;NA
09-06-2023 03:26:44.528;3937;mes;direct_to_line1;NA
09-06-2023 03:26:48.329;3938;mes;new_order;NA
09-06-2023 03:26:48.329;3938;mes;direct_to_line1;NA
09-06-2023 03:28:58.341;1568;cell1;cell1_operation;end
09-06-2023 03:28:58.341;1568;mes;order_completed;NA
09-06-2023 03:28:58.341;1569;mes;enter_cell1;NA
09-06-2023 03:28:58.341;1569;cell1;cell1_operation;start
09-06-2023 03:28:58.341;1576;agv1;agv1_transport_to_cell1_buffer;start
09-06-2023 03:30:00.963;1764;agv2;agv2_transport_to_cell2_buffer;end
09-06-2023 03:30:00.963;1766;agv2;agv2_transport_to_cell2_buffer;start
09-06-2023 03:30:44.630;3939;mes;new_order;NA
09-06-2023 03:30:44.630;3939;mes;direct_to_line1;NA
09-06-2023 03:32:01.673;1763;cell2;cell2_operation;end
09-06-2023 03:32:01.673;1763;mes;order_completed;NA
09-06-2023 03:32:47.787;1576;agv1;agv1_transport_to_cell1_buffer;end
09-06-2023 03:33:19.574;3940;mes;new_order;NA
09-06-2023 03:33:19.574;3940;mes;direct_to_line2;NA
09-06-2023 03:34:46.563;1569;cell1;cell1_operation;end
09-06-2023 03:34:46.563;1569;mes;order_completed;NA
09-06-2023 03:34:46.563;1570;mes;enter_cell1;NA
09-06-2023 03:34:46.563;1570;cell1;cell1_operation;start
09-06-2023 03:34:46.563;1578;agv1;agv1_transport_to_cell1_buffer;start
09-06-2023 03:35:40.932;1766;agv2;agv2_transport_to_cell2_buffer;end
09-06-2023 03:35:40.932;1769;agv2;agv2_transport_to_cell2_buffer;start
09-06-2023 03:36:47.268;3941;mes;new_order;NA
09-06-2023 03:36:47.268;3941;mes;direct_to_line1;NA
09-06-2023 03:37:50.253;3942;mes;new_order;NA
09-06-2023 03:37:50.253;3942;mes;direct_to_line1;NA
