timestamp;order_id;resource;event;event_type
07-06-2023 05:19:20.745;1574;agv2;agv2_transport_to_cell2_buffer;end
07-06-2023 05:20:13.123;3212;mes;new_order;NA
07-06-2023 05:20:13.123;3212;mes;direct_to_line1;NA
07-06-2023 05:23:33.664;1563;cell2;cell2_operation;end
07-06-2023 05:23:33.664;1563;mes;order_completed;NA
07-06-2023 05:23:33.664;1565;mes;enter_cell2;NA
07-06-2023 05:23:33.664;1565;cell2;cell2_operation;start
07-06-2023 05:29:26.380;3213;mes;new_order;NA
07-06-2023 05:29:26.380;3213;mes;direct_to_line2;NA
07-06-2023 05:30:20.502;1565;cell2;cell2_operation;end
07-06-2023 05:30:20.502;1565;mes;order_completed;NA
07-06-2023 05:30:20.502;1567;mes;enter_cell2;NA
07-06-2023 05:30:20.502;1567;cell2;cell2_operation;start
07-06-2023 05:38:56.483;3214;mes;new_order;NA
07-06-2023 05:38:56.483;3214;mes;direct_to_line2;NA
07-06-2023 05:39:15.500;1567;cell2;cell2_operation;end
07-06-2023 05:39:15.500;1567;mes;order_completed;NA
07-06-2023 05:39:15.500;1569;mes;enter_cell2;NA
07-06-2023 05:39:15.500;1569;cell2;cell2_operation;start
07-06-2023 05:39:23.308;1238;mes;enter_cell1;NA
07-06-2023 05:39:23.308;1238;cell1;cell1_operation;start
07-06-2023 05:39:23.308;1245;agv1;agv1_transport_to_cell1_buffer;start
07-06-2023 05:40:08.606;3215;mes;new_order;NA
07-06-2023 05:40:08.606;3215;mes;direct_to_line2;NA
07-06-2023 05:40:26.426;3216;mes;new_order;NA
07-06-2023 05:40:26.426;3216;mes;direct_to_line1;NA
07-06-2023 05:43:51.580;1245;agv1;agv1_transport_to_cell1_buffer;end
07-06-2023 05:46:18.608;1238;cell1;cell1_operation;end
07-06-2023 05:46:18.608;1238;mes;order_completed;NA
07-06-2023 05:46:18.608;1239;mes;enter_cell1;NA
07-06-2023 05:46:18.608;1239;cell1;cell1_operation;start
07-06-2023 05:46:44.777;3217;mes;new_order;NA
07-06-2023 05:46:44.777;3217;mes;direct_to_line1;NA
07-06-2023 05:47:42.449;1569;cell2;cell2_operation;end
07-06-2023 05:47:42.449;1569;mes;order_completed;NA
07-06-2023 05:47:42.449;1573;mes;enter_cell2;NA
07-06-2023 05:47:42.449;1573;cell2;cell2_operation;start
07-06-2023 05:48:31.807;3218;mes;new_order;NA
07-06-2023 05:48:31.807;3218;mes;direct_to_line1;NA
07-06-2023 05:53:28.028;1239;cell1;cell1_operation;end
07-06-2023 05:53:28.028;1239;mes;order_completed;NA
07-06-2023 05:53:28.028;1241;mes;enter_cell1;NA
07-06-2023 05:53:28.028;1241;cell1;cell1_operation;start
07-06-2023 05:53:35.224;1573;cell2;cell2_operation;end
07-06-2023 05:53:35.224;1573;mes;order_completed;NA
07-06-2023 05:53:35.224;1574;mes;enter_cell2;NA
07-06-2023 05:53:35.224;1574;cell2;cell2_operation;start
07-06-2023 06:00:36.834;1574;cell2;cell2_operation;end
07-06-2023 06:00:36.834;1574;mes;order_completed;NA
07-06-2023 06:01:20.707;1241;cell1;cell1_operation;end
07-06-2023 06:01:20.707;1241;mes;order_completed;NA
07-06-2023 06:01:20.707;1243;mes;enter_cell1;NA
07-06-2023 06:01:20.707;1243;cell1;cell1_operation;start
07-06-2023 06:07:01.974;1243;cell1;cell1_operation;end
07-06-2023 06:07:01.974;1243;mes;order_completed;NA
07-06-2023 06:07:01.974;1244;mes;enter_cell1;NA
07-06-2023 06:07:01.974;1244;cell1;cell1_operation;start
07-06-2023 06:11:19.442;1244;cell1;cell1_operation;end
07-06-2023 06:11:19.442;1244;mes;order_completed;NA
07-06-2023 06:11:19.442;1245;mes;enter_cell1;NA
07-06-2023 06:11:19.442;1245;cell1;cell1_operation;start
07-06-2023 06:12:50.979;3219;mes;new_order;NA
07-06-2023 06:12:50.979;3219;mes;direct_to_line1;NA
07-06-2023 06:13:25.080;3220;mes;new_order;NA
07-06-2023 06:13:25.080;3220;mes;direct_to_line1;NA
07-06-2023 06:13:35.920;3221;mes;new_order;NA
07-06-2023 06:13:35.920;3221;mes;direct_to_line2;NA
07-06-2023 06:15:04.732;3222;mes;new_order;NA
07-06-2023 06:15:04.732;3222;mes;direct_to_line2;NA
07-06-2023 06:17:24.943;3223;mes;new_order;NA
07-06-2023 06:17:24.943;3223;mes;direct_to_line1;NA
07-06-2023 06:17:43.058;1245;cell1;cell1_operation;end
07-06-2023 06:17:43.058;1245;mes;order_completed;NA
07-06-2023 06:20:05.328;3224;mes;new_order;NA
07-06-2023 06:20:05.328;3224;mes;direct_to_line1;NA
07-06-2023 06:24:07.574;3225;mes;new_order;NA
07-06-2023 06:24:07.574;3225;mes;direct_to_line1;NA
07-06-2023 06:24:23.302;3226;mes;new_order;NA
07-06-2023 06:24:23.302;3226;mes;direct_to_line2;NA
07-06-2023 06:25:49.921;3227;mes;new_order;NA
07-06-2023 06:25:49.921;3227;mes;direct_to_line2;NA
07-06-2023 06:27:15.845;3228;mes;new_order;NA
07-06-2023 06:27:15.845;3228;mes;direct_to_line2;NA
07-06-2023 06:29:29.467;3229;mes;new_order;NA
07-06-2023 06:29:29.467;3229;mes;direct_to_line1;NA
07-06-2023 06:35:23.700;3230;mes;new_order;NA
07-06-2023 06:35:23.700;3230;mes;direct_to_line1;NA
07-06-2023 06:41:32.181;3231;mes;new_order;NA
07-06-2023 06:41:32.181;3231;mes;direct_to_line1;NA
07-06-2023 06:53:02.842;3232;mes;new_order;NA
07-06-2023 06:53:02.842;3232;mes;direct_to_line1;NA
07-06-2023 06:55:27.507;3233;mes;new_order;NA
07-06-2023 06:55:27.507;3233;mes;direct_to_line2;NA
07-06-2023 06:58:23.609;3234;mes;new_order;NA
07-06-2023 06:58:23.609;3234;mes;direct_to_line1;NA
07-06-2023 07:00:25.719;3235;mes;new_order;NA
07-06-2023 07:00:25.719;3235;mes;direct_to_line1;NA
07-06-2023 07:07:23.749;3236;mes;new_order;NA
07-06-2023 07:07:23.749;3236;mes;direct_to_line2;NA
07-06-2023 07:07:55.615;3237;mes;new_order;NA
07-06-2023 07:07:55.615;3237;mes;direct_to_line2;NA
07-06-2023 07:22:11.808;3238;mes;new_order;NA
07-06-2023 07:22:11.808;3238;mes;direct_to_line1;NA
07-06-2023 07:26:08.852;3239;mes;new_order;NA
07-06-2023 07:26:08.852;3239;mes;direct_to_line1;NA
07-06-2023 07:29:37.411;1575;agv2;agv2_transport_to_cell2_buffer;start
07-06-2023 07:35:18.527;3240;mes;new_order;NA
07-06-2023 07:35:18.527;3240;mes;direct_to_line1;NA
07-06-2023 07:35:30.818;1575;agv2;agv2_transport_to_cell2_buffer;end
07-06-2023 07:35:30.818;1575;mes;enter_cell2;NA
07-06-2023 07:35:30.818;1575;cell2;cell2_operation;start
07-06-2023 07:35:30.818;1576;agv2;agv2_transport_to_cell2_buffer;start
07-06-2023 07:39:20.100;3241;mes;new_order;NA
07-06-2023 07:39:20.100;3241;mes;direct_to_line2;NA
07-06-2023 07:41:28.276;1576;agv2;agv2_transport_to_cell2_buffer;end
07-06-2023 07:41:28.276;1577;agv2;agv2_transport_to_cell2_buffer;start
07-06-2023 07:42:07.040;3242;mes;new_order;NA
07-06-2023 07:42:07.040;3242;mes;direct_to_line2;NA
07-06-2023 07:42:22.213;1575;cell2;cell2_operation;end
07-06-2023 07:42:22.213;1575;mes;order_completed;NA
07-06-2023 07:42:22.213;1576;mes;enter_cell2;NA
07-06-2023 07:42:22.213;1576;cell2;cell2_operation;start
07-06-2023 07:43:42.150;3243;mes;new_order;NA
07-06-2023 07:43:42.150;3243;mes;direct_to_line1;NA
07-06-2023 07:45:04.678;3244;mes;new_order;NA
07-06-2023 07:45:04.678;3244;mes;direct_to_line1;NA
07-06-2023 07:47:25.858;1577;agv2;agv2_transport_to_cell2_buffer;end
07-06-2023 07:47:25.858;1578;agv2;agv2_transport_to_cell2_buffer;start
07-06-2023 07:49:08.993;1576;cell2;cell2_operation;end
07-06-2023 07:49:08.993;1576;mes;order_completed;NA
07-06-2023 07:49:08.993;1577;mes;enter_cell2;NA
07-06-2023 07:49:08.993;1577;cell2;cell2_operation;start
07-06-2023 07:49:48.009;3245;mes;new_order;NA
07-06-2023 07:49:48.009;3245;mes;direct_to_line1;NA
07-06-2023 07:54:49.244;1578;agv2;agv2_transport_to_cell2_buffer;end
07-06-2023 07:54:49.244;1579;agv2;agv2_transport_to_cell2_buffer;start
07-06-2023 07:55:05.198;3246;mes;new_order;NA
07-06-2023 07:55:05.198;3246;mes;direct_to_line1;NA
07-06-2023 07:57:55.085;1577;cell2;cell2_operation;end
07-06-2023 07:57:55.085;1577;mes;order_completed;NA
07-06-2023 07:57:55.085;1578;mes;enter_cell2;NA
07-06-2023 07:57:55.085;1578;cell2;cell2_operation;start
07-06-2023 07:58:28.850;3247;mes;new_order;NA
07-06-2023 07:58:28.850;3247;mes;direct_to_line1;NA
07-06-2023 07:58:48.628;1579;agv2;agv2_transport_to_cell2_buffer;end
07-06-2023 07:58:48.628;1580;agv2;agv2_transport_to_cell2_buffer;start
07-06-2023 08:02:28.167;3248;mes;new_order;NA
07-06-2023 08:02:28.167;3248;mes;direct_to_line1;NA
07-06-2023 08:04:32.162;1580;agv2;agv2_transport_to_cell2_buffer;end
07-06-2023 08:04:32.162;1582;agv2;agv2_transport_to_cell2_buffer;start
07-06-2023 08:05:00.088;1578;cell2;cell2_operation;end
07-06-2023 08:05:00.088;1578;mes;order_completed;NA
07-06-2023 08:05:00.088;1579;mes;enter_cell2;NA
07-06-2023 08:05:00.088;1579;cell2;cell2_operation;start
07-06-2023 08:07:38.970;3249;mes;new_order;NA
07-06-2023 08:07:38.970;3249;mes;direct_to_line1;NA
07-06-2023 08:11:22.610;1582;agv2;agv2_transport_to_cell2_buffer;end
07-06-2023 08:11:22.610;1584;agv2;agv2_transport_to_cell2_buffer;start
07-06-2023 08:12:24.608;1579;cell2;cell2_operation;end
07-06-2023 08:12:24.608;1579;mes;order_completed;NA
07-06-2023 08:12:24.608;1580;mes;enter_cell2;NA
07-06-2023 08:12:24.608;1580;cell2;cell2_operation;start
07-06-2023 08:14:23.726;3250;mes;new_order;NA
07-06-2023 08:14:23.726;3250;mes;direct_to_line2;NA
07-06-2023 08:14:49.121;3251;mes;new_order;NA
07-06-2023 08:14:49.121;3251;mes;direct_to_line2;NA
07-06-2023 08:16:21.358;3252;mes;new_order;NA
07-06-2023 08:16:21.358;3252;mes;direct_to_line1;NA
07-06-2023 08:17:13.366;1584;agv2;agv2_transport_to_cell2_buffer;end
07-06-2023 08:17:13.366;1586;agv2;agv2_transport_to_cell2_buffer;start
07-06-2023 08:17:53.492;3253;mes;new_order;NA
07-06-2023 08:17:53.492;3253;mes;direct_to_line2;NA
07-06-2023 08:17:57.737;3254;mes;new_order;NA
07-06-2023 08:17:57.737;3254;mes;direct_to_line2;NA
07-06-2023 08:18:54.527;3255;mes;new_order;NA
07-06-2023 08:18:54.527;3255;mes;direct_to_line2;NA
07-06-2023 08:19:24.999;3256;mes;new_order;NA
07-06-2023 08:19:24.999;3256;mes;direct_to_line1;NA
07-06-2023 08:19:41.378;1580;cell2;cell2_operation;end
07-06-2023 08:19:41.378;1580;mes;order_completed;NA
07-06-2023 08:19:41.378;1582;mes;enter_cell2;NA
07-06-2023 08:19:41.378;1582;cell2;cell2_operation;start
07-06-2023 08:20:11.687;3257;mes;new_order;NA
07-06-2023 08:20:11.687;3257;mes;direct_to_line1;NA
07-06-2023 08:23:37.289;1586;agv2;agv2_transport_to_cell2_buffer;end
07-06-2023 08:23:37.289;1588;agv2;agv2_transport_to_cell2_buffer;start
07-06-2023 08:27:03.192;3258;mes;new_order;NA
07-06-2023 08:27:03.192;3258;mes;direct_to_line1;NA
07-06-2023 08:28:09.767;1246;agv1;agv1_transport_to_cell1_buffer;start
07-06-2023 08:28:32.831;1588;agv2;agv2_transport_to_cell2_buffer;end
07-06-2023 08:28:32.831;1589;agv2;agv2_transport_to_cell2_buffer;start
07-06-2023 08:29:18.500;1582;cell2;cell2_operation;end
07-06-2023 08:29:18.500;1582;mes;order_completed;NA
07-06-2023 08:30:13.298;3259;mes;new_order;NA
07-06-2023 08:30:13.298;3259;mes;direct_to_line1;NA
07-06-2023 08:31:21.494;1246;agv1;agv1_transport_to_cell1_buffer;end
07-06-2023 08:31:21.494;1246;mes;enter_cell1;NA
07-06-2023 08:31:21.494;1246;cell1;cell1_operation;start
07-06-2023 08:31:21.494;1247;agv1;agv1_transport_to_cell1_buffer;start
07-06-2023 08:34:34.862;1247;agv1;agv1_transport_to_cell1_buffer;end
07-06-2023 08:34:34.862;1248;agv1;agv1_transport_to_cell1_buffer;start
07-06-2023 08:35:00.069;1589;agv2;agv2_transport_to_cell2_buffer;end
07-06-2023 08:35:00.069;1594;agv2;agv2_transport_to_cell2_buffer;start
07-06-2023 08:37:49.874;1246;cell1;cell1_operation;end
07-06-2023 08:37:49.874;1246;mes;order_completed;NA
07-06-2023 08:37:49.874;1247;mes;enter_cell1;NA
07-06-2023 08:37:49.874;1247;cell1;cell1_operation;start
07-06-2023 08:38:08.889;1248;agv1;agv1_transport_to_cell1_buffer;end
07-06-2023 08:38:08.889;1249;agv1;agv1_transport_to_cell1_buffer;start
07-06-2023 08:39:02.198;3260;mes;new_order;NA
07-06-2023 08:39:02.198;3260;mes;direct_to_line1;NA
07-06-2023 08:39:27.336;3261;mes;new_order;NA
07-06-2023 08:39:27.336;3261;mes;direct_to_line2;NA
07-06-2023 08:41:03.926;1249;agv1;agv1_transport_to_cell1_buffer;end
07-06-2023 08:41:03.926;1250;agv1;agv1_transport_to_cell1_buffer;start
07-06-2023 08:41:08.704;3262;mes;new_order;NA
07-06-2023 08:41:08.704;3262;mes;direct_to_line1;NA
07-06-2023 08:41:12.928;1594;agv2;agv2_transport_to_cell2_buffer;end
07-06-2023 08:45:08.463;1250;agv1;agv1_transport_to_cell1_buffer;end
07-06-2023 08:45:08.463;1251;agv1;agv1_transport_to_cell1_buffer;start
07-06-2023 08:46:50.900;1247;cell1;cell1_operation;end
07-06-2023 08:46:50.900;1247;mes;order_completed;NA
07-06-2023 08:46:50.900;1248;mes;enter_cell1;NA
07-06-2023 08:46:50.900;1248;cell1;cell1_operation;start
07-06-2023 08:48:25.924;1251;agv1;agv1_transport_to_cell1_buffer;end
07-06-2023 08:48:25.924;1253;agv1;agv1_transport_to_cell1_buffer;start
07-06-2023 08:54:08.123;1253;agv1;agv1_transport_to_cell1_buffer;end
07-06-2023 08:54:08.123;1256;agv1;agv1_transport_to_cell1_buffer;start
07-06-2023 08:55:08.649;1248;cell1;cell1_operation;end
07-06-2023 08:55:08.649;1248;mes;order_completed;NA
07-06-2023 08:55:08.649;1249;mes;enter_cell1;NA
07-06-2023 08:55:08.649;1249;cell1;cell1_operation;start
07-06-2023 08:57:01.746;3263;mes;new_order;NA
07-06-2023 08:57:01.746;3263;mes;direct_to_line1;NA
07-06-2023 08:58:46.261;1256;agv1;agv1_transport_to_cell1_buffer;end
07-06-2023 08:58:46.261;1257;agv1;agv1_transport_to_cell1_buffer;start
07-06-2023 08:59:49.058;3264;mes;new_order;NA
07-06-2023 08:59:49.058;3264;mes;direct_to_line1;NA
07-06-2023 09:01:04.815;1249;cell1;cell1_operation;end
07-06-2023 09:01:04.815;1249;mes;order_completed;NA
07-06-2023 09:01:04.815;1250;mes;enter_cell1;NA
07-06-2023 09:01:04.815;1250;cell1;cell1_operation;start
07-06-2023 09:03:46.710;3265;mes;new_order;NA
07-06-2023 09:03:46.710;3265;mes;direct_to_line1;NA
07-06-2023 09:03:58.881;1257;agv1;agv1_transport_to_cell1_buffer;end
07-06-2023 09:03:58.881;1258;agv1;agv1_transport_to_cell1_buffer;start
07-06-2023 09:09:02.289;1258;agv1;agv1_transport_to_cell1_buffer;end
07-06-2023 09:09:19.648;1250;cell1;cell1_operation;end
07-06-2023 09:09:19.648;1250;mes;order_completed;NA
07-06-2023 09:09:19.648;1251;mes;enter_cell1;NA
07-06-2023 09:09:19.648;1251;cell1;cell1_operation;start
07-06-2023 09:09:19.648;1260;agv1;agv1_transport_to_cell1_buffer;start
07-06-2023 09:10:24.874;3266;mes;new_order;NA
07-06-2023 09:10:24.874;3266;mes;direct_to_line1;NA
07-06-2023 09:10:54.069;3267;mes;new_order;NA
07-06-2023 09:10:54.069;3267;mes;direct_to_line1;NA
07-06-2023 09:12:16.216;1260;agv1;agv1_transport_to_cell1_buffer;end
07-06-2023 09:12:58.570;3268;mes;new_order;NA
07-06-2023 09:12:58.570;3268;mes;direct_to_line1;NA
07-06-2023 09:15:15.110;3269;mes;new_order;NA
07-06-2023 09:15:15.110;3269;mes;direct_to_line2;NA
07-06-2023 09:16:54.536;1251;cell1;cell1_operation;end
07-06-2023 09:16:54.536;1251;mes;order_completed;NA
07-06-2023 09:18:29.356;3270;mes;new_order;NA
07-06-2023 09:18:29.356;3270;mes;direct_to_line1;NA
07-06-2023 09:19:53.889;3271;mes;new_order;NA
07-06-2023 09:19:53.889;3271;mes;direct_to_line2;NA
07-06-2023 09:20:24.582;3272;mes;new_order;NA
07-06-2023 09:20:24.582;3272;mes;direct_to_line2;NA
07-06-2023 09:21:19.058;3273;mes;new_order;NA
07-06-2023 09:21:19.058;3273;mes;direct_to_line1;NA
07-06-2023 09:22:36.690;3274;mes;new_order;NA
07-06-2023 09:22:36.690;3274;mes;direct_to_line1;NA
07-06-2023 09:25:06.035;1584;mes;enter_cell2;NA
07-06-2023 09:25:06.035;1584;cell2;cell2_operation;start
07-06-2023 09:25:06.035;1598;agv2;agv2_transport_to_cell2_buffer;start
07-06-2023 09:28:12.783;3275;mes;new_order;NA
07-06-2023 09:28:12.783;3275;mes;direct_to_line1;NA
07-06-2023 09:30:47.167;3276;mes;new_order;NA
07-06-2023 09:30:47.167;3276;mes;direct_to_line1;NA
07-06-2023 09:31:39.574;1598;agv2;agv2_transport_to_cell2_buffer;end
07-06-2023 09:31:59.488;1584;cell2;cell2_operation;end
07-06-2023 09:31:59.488;1584;mes;order_completed;NA
07-06-2023 09:31:59.488;1586;mes;enter_cell2;NA
07-06-2023 09:31:59.488;1586;cell2;cell2_operation;start
07-06-2023 09:36:57.863;3277;mes;new_order;NA
07-06-2023 09:36:57.863;3277;mes;direct_to_line1;NA
07-06-2023 09:39:47.667;3278;mes;new_order;NA
07-06-2023 09:39:47.667;3278;mes;direct_to_line1;NA
07-06-2023 09:39:50.716;3279;mes;new_order;NA
07-06-2023 09:39:50.716;3279;mes;direct_to_line1;NA
07-06-2023 09:40:28.496;1586;cell2;cell2_operation;end
07-06-2023 09:40:28.496;1586;mes;order_completed;NA
07-06-2023 09:40:28.496;1588;mes;enter_cell2;NA
07-06-2023 09:40:28.496;1588;cell2;cell2_operation;start
07-06-2023 09:42:30.876;3280;mes;new_order;NA
07-06-2023 09:42:30.876;3280;mes;direct_to_line2;NA
07-06-2023 09:48:04.611;1588;cell2;cell2_operation;end
07-06-2023 09:48:04.611;1588;mes;order_completed;NA
07-06-2023 09:48:04.611;1589;mes;enter_cell2;NA
07-06-2023 09:48:04.611;1589;cell2;cell2_operation;start
07-06-2023 09:54:54.394;3281;mes;new_order;NA
07-06-2023 09:54:54.394;3281;mes;direct_to_line1;NA
07-06-2023 09:54:55.827;3282;mes;new_order;NA
07-06-2023 09:54:55.827;3282;mes;direct_to_line2;NA
07-06-2023 09:56:17.855;3283;mes;new_order;NA
07-06-2023 09:56:17.855;3283;mes;direct_to_line1;NA
07-06-2023 09:56:50.710;1589;cell2;cell2_operation;end
07-06-2023 09:56:50.710;1589;mes;order_completed;NA
07-06-2023 09:56:50.710;1594;mes;enter_cell2;NA
07-06-2023 09:56:50.710;1594;cell2;cell2_operation;start
07-06-2023 09:58:27.906;3284;mes;new_order;NA
07-06-2023 09:58:27.906;3284;mes;direct_to_line2;NA
07-06-2023 09:58:50.990;3285;mes;new_order;NA
07-06-2023 09:58:50.990;3285;mes;direct_to_line1;NA
07-06-2023 09:59:14.585;3286;mes;new_order;NA
07-06-2023 09:59:14.585;3286;mes;direct_to_line1;NA
07-06-2023 10:01:42.847;3287;mes;new_order;NA
07-06-2023 10:01:42.847;3287;mes;direct_to_line1;NA
07-06-2023 10:03:39.677;3288;mes;new_order;NA
07-06-2023 10:03:39.677;3288;mes;direct_to_line1;NA
07-06-2023 10:03:51.624;3289;mes;new_order;NA
07-06-2023 10:03:51.624;3289;mes;direct_to_line1;NA
07-06-2023 10:04:43.866;1594;cell2;cell2_operation;end
07-06-2023 10:04:43.866;1594;mes;order_completed;NA
07-06-2023 10:04:43.866;1598;mes;enter_cell2;NA
07-06-2023 10:04:43.866;1598;cell2;cell2_operation;start
07-06-2023 10:05:27.177;3290;mes;new_order;NA
07-06-2023 10:05:27.177;3290;mes;direct_to_line2;NA
07-06-2023 10:10:03.796;1253;mes;enter_cell1;NA
07-06-2023 10:10:03.796;1253;cell1;cell1_operation;start
07-06-2023 10:10:03.796;1262;agv1;agv1_transport_to_cell1_buffer;start
07-06-2023 10:11:31.708;3291;mes;new_order;NA
07-06-2023 10:11:31.708;3291;mes;direct_to_line2;NA
07-06-2023 10:13:19.253;3292;mes;new_order;NA
07-06-2023 10:13:19.253;3292;mes;direct_to_line1;NA
07-06-2023 10:13:45.957;1598;cell2;cell2_operation;end
07-06-2023 10:13:45.957;1598;mes;order_completed;NA
07-06-2023 10:14:11.292;3293;mes;new_order;NA
07-06-2023 10:14:11.292;3293;mes;direct_to_line1;NA
07-06-2023 10:15:55.719;1262;agv1;agv1_transport_to_cell1_buffer;end
07-06-2023 10:16:52.992;1253;cell1;cell1_operation;end
07-06-2023 10:16:52.992;1253;mes;order_completed;NA
07-06-2023 10:16:52.992;1256;mes;enter_cell1;NA
07-06-2023 10:16:52.992;1256;cell1;cell1_operation;start
07-06-2023 10:19:39.909;3294;mes;new_order;NA
07-06-2023 10:19:39.909;3294;mes;direct_to_line2;NA
07-06-2023 10:19:57.732;3295;mes;new_order;NA
07-06-2023 10:19:57.732;3295;mes;direct_to_line2;NA
07-06-2023 10:22:33.534;3296;mes;new_order;NA
07-06-2023 10:22:33.534;3296;mes;direct_to_line1;NA
07-06-2023 10:25:36.238;1256;cell1;cell1_operation;end
07-06-2023 10:25:36.238;1256;mes;order_completed;NA
07-06-2023 10:25:36.238;1257;mes;enter_cell1;NA
07-06-2023 10:25:36.238;1257;cell1;cell1_operation;start
07-06-2023 10:32:30.707;1257;cell1;cell1_operation;end
07-06-2023 10:32:30.707;1257;mes;order_completed;NA
07-06-2023 10:32:30.707;1258;mes;enter_cell1;NA
07-06-2023 10:32:30.707;1258;cell1;cell1_operation;start
07-06-2023 10:36:11.971;3297;mes;new_order;NA
07-06-2023 10:36:11.971;3297;mes;direct_to_line1;NA
07-06-2023 10:40:01.875;3298;mes;new_order;NA
07-06-2023 10:40:01.875;3298;mes;direct_to_line2;NA
07-06-2023 10:41:14.021;1258;cell1;cell1_operation;end
07-06-2023 10:41:14.021;1258;mes;order_completed;NA
07-06-2023 10:41:14.021;1260;mes;enter_cell1;NA
07-06-2023 10:41:14.021;1260;cell1;cell1_operation;start
07-06-2023 10:45:24.046;3299;mes;new_order;NA
07-06-2023 10:45:24.046;3299;mes;direct_to_line2;NA
07-06-2023 10:46:33.673;3300;mes;new_order;NA
07-06-2023 10:46:33.673;3300;mes;direct_to_line2;NA
07-06-2023 10:47:06.660;1260;cell1;cell1_operation;end
07-06-2023 10:47:06.660;1260;mes;order_completed;NA
07-06-2023 10:47:06.660;1262;mes;enter_cell1;NA
07-06-2023 10:47:06.660;1262;cell1;cell1_operation;start
07-06-2023 10:51:17.753;3301;mes;new_order;NA
07-06-2023 10:51:17.753;3301;mes;direct_to_line2;NA
07-06-2023 10:53:36.481;1262;cell1;cell1_operation;end
07-06-2023 10:53:36.481;1262;mes;order_completed;NA
07-06-2023 10:58:15.509;3302;mes;new_order;NA
07-06-2023 10:58:15.509;3302;mes;direct_to_line2;NA
07-06-2023 11:03:31.727;3303;mes;new_order;NA
07-06-2023 11:03:31.727;3303;mes;direct_to_line2;NA
07-06-2023 11:04:42.874;3304;mes;new_order;NA
07-06-2023 11:04:42.874;3304;mes;direct_to_line1;NA
07-06-2023 11:08:46.899;3305;mes;new_order;NA
07-06-2023 11:08:46.899;3305;mes;direct_to_line2;NA
07-06-2023 11:12:20.367;3306;mes;new_order;NA
07-06-2023 11:12:20.367;3306;mes;direct_to_line1;NA
07-06-2023 11:23:15.132;3307;mes;new_order;NA
07-06-2023 11:23:15.132;3307;mes;direct_to_line1;NA
07-06-2023 11:23:29.444;3308;mes;new_order;NA
07-06-2023 11:23:29.444;3308;mes;direct_to_line2;NA
07-06-2023 11:33:17.024;3309;mes;new_order;NA
07-06-2023 11:33:17.024;3309;mes;direct_to_line1;NA
07-06-2023 11:36:17.297;3310;mes;new_order;NA
07-06-2023 11:36:17.297;3310;mes;direct_to_line2;NA
07-06-2023 11:37:36.635;3311;mes;new_order;NA
07-06-2023 11:37:36.635;3311;mes;direct_to_line2;NA
07-06-2023 11:38:11.259;3312;mes;new_order;NA
07-06-2023 11:38:11.259;3312;mes;direct_to_line1;NA
07-06-2023 11:41:41.697;3313;mes;new_order;NA
07-06-2023 11:41:41.697;3313;mes;direct_to_line1;NA
07-06-2023 11:42:56.956;3314;mes;new_order;NA
07-06-2023 11:42:56.956;3314;mes;direct_to_line1;NA
07-06-2023 11:45:15.872;3315;mes;new_order;NA
07-06-2023 11:45:15.872;3315;mes;direct_to_line1;NA
07-06-2023 11:46:47.448;3316;mes;new_order;NA
07-06-2023 11:46:47.448;3316;mes;direct_to_line2;NA
07-06-2023 11:53:35.672;3317;mes;new_order;NA
07-06-2023 11:53:35.672;3317;mes;direct_to_line2;NA
07-06-2023 11:55:21.418;3318;mes;new_order;NA
07-06-2023 11:55:21.418;3318;mes;direct_to_line1;NA
07-06-2023 11:55:31.167;3319;mes;new_order;NA
07-06-2023 11:55:31.167;3319;mes;direct_to_line1;NA
07-06-2023 12:11:56.482;3320;mes;new_order;NA
07-06-2023 12:11:56.482;3320;mes;direct_to_line1;NA
07-06-2023 12:12:28.789;3321;mes;new_order;NA
07-06-2023 12:12:28.789;3321;mes;direct_to_line1;NA
07-06-2023 12:15:14.621;3322;mes;new_order;NA
07-06-2023 12:15:14.621;3322;mes;direct_to_line1;NA
07-06-2023 12:16:55.117;3323;mes;new_order;NA
07-06-2023 12:16:55.117;3323;mes;direct_to_line2;NA
07-06-2023 12:17:40.001;3324;mes;new_order;NA
07-06-2023 12:17:40.001;3324;mes;direct_to_line1;NA
07-06-2023 12:22:30.064;1603;agv2;agv2_transport_to_cell2_buffer;start
07-06-2023 12:26:53.881;1603;agv2;agv2_transport_to_cell2_buffer;end
07-06-2023 12:26:53.881;1603;mes;enter_cell2;NA
07-06-2023 12:26:53.881;1603;cell2;cell2_operation;start
07-06-2023 12:26:53.881;1605;agv2;agv2_transport_to_cell2_buffer;start
07-06-2023 12:33:14.420;1605;agv2;agv2_transport_to_cell2_buffer;end
07-06-2023 12:33:14.420;1608;agv2;agv2_transport_to_cell2_buffer;start
07-06-2023 12:33:37.939;3325;mes;new_order;NA
07-06-2023 12:33:37.939;3325;mes;direct_to_line2;NA
07-06-2023 12:33:59.907;1603;cell2;cell2_operation;end
07-06-2023 12:33:59.907;1603;mes;order_completed;NA
07-06-2023 12:33:59.907;1605;mes;enter_cell2;NA
07-06-2023 12:33:59.907;1605;cell2;cell2_operation;start
07-06-2023 12:38:49.618;1608;agv2;agv2_transport_to_cell2_buffer;end
07-06-2023 12:38:49.618;1612;agv2;agv2_transport_to_cell2_buffer;start
07-06-2023 12:42:38.300;1605;cell2;cell2_operation;end
